"Country or Area","Year","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"China","2017","Woven cotton nes, >85% <200g/m2, printed","Import","8226930","441180","Weight in kilograms","441180"
"China","2017","Woven cotton nes, >85% <200g/m2, printed","Export","203654474","24233493","Weight in kilograms","24233493"
"China","2017","Woven cotton nes, >85% <200g/m2, printed","Re-Import","2042077","120045","Weight in kilograms","120045"
"China","2017","Plain weave cotton, >85% >200g/m2, unbleached","Import","15257599","4974570.30415547","Weight in kilograms","4974570.30415547"
"China","2017","Plain weave cotton, >85% >200g/m2, unbleached","Export","53918986","9984666","Weight in kilograms","9984666"
"China","2017","Plain weave cotton, >85% >200g/m2, unbleached","Re-Import","705368","215457","Weight in kilograms","215457"
"China","2017","Twill weave cotton, >85% >200g/m2, unbleached","Import","57413524","19601241","Weight in kilograms","19601241"
"China","2017","Twill weave cotton, >85% >200g/m2, unbleached","Export","15849054","2841465.61354681","Weight in kilograms","2841465.61354681"
"China","2017","Twill weave cotton, >85% >200g/m2, unbleached","Re-Import","849603","131972","Weight in kilograms","131972"
"China","2017","Woven cotton nes, >85% >200g/m2, unbleached, nes","Import","15362169","4648321.35422956","Weight in kilograms","4648321.35422956"
"China","2017","Woven cotton nes, >85% >200g/m2, unbleached, nes","Export","37383783","7158615","Weight in kilograms","7158615"
"China","2017","Woven cotton nes, >85% >200g/m2, unbleached, nes","Re-Import","797271","164839","Weight in kilograms","164839"
"China","2017","Plain weave cotton, >85% >200g/m2, bleached","Import","632260","74593.3203307281","Weight in kilograms","74593.3203307281"
"China","2017","Plain weave cotton, >85% >200g/m2, bleached","Export","34771990","5192079","Weight in kilograms","5192079"
"China","2017","Plain weave cotton, >85% >200g/m2, bleached","Re-Import","130890","24357.3203307281","Weight in kilograms","24357.3203307281"
"China","2017","Twill weave cotton, >85% >200g/m2, bleached","Import","2546311","367817","Weight in kilograms","367817"
"China","2017","Twill weave cotton, >85% >200g/m2, bleached","Export","24399008","3978598","Weight in kilograms","3978598"
"China","2017","Twill weave cotton, >85% >200g/m2, bleached","Re-Import","507235","79388","Weight in kilograms","79388"
"China","2017","Woven cotton nes, >85% >200g/m2, bleached, nes","Import","6991930","758236.326226672","Weight in kilograms","758236.326226672"
"China","2017","Woven cotton nes, >85% >200g/m2, bleached, nes","Export","59152468","9586629","Weight in kilograms","9586629"
"China","2017","Woven cotton nes, >85% >200g/m2, bleached, nes","Re-Import","5294364","568944","Weight in kilograms","568944"
"China","2017","Plain weave cotton, >85% >200g/m2, dyed","Import","16745108","2197182","Weight in kilograms","2197182"
"China","2017","Plain weave cotton, >85% >200g/m2, dyed","Export","155863249","25379766","Weight in kilograms","25379766"
"China","2017","Plain weave cotton, >85% >200g/m2, dyed","Re-Import","4403461","925725","Weight in kilograms","925725"
"China","2017","Twill weave cotton, >85% >200g/m2, dyed","Import","20250265","2805629","Weight in kilograms","2805629"
"China","2017","Twill weave cotton, >85% >200g/m2, dyed","Export","229129358","40206119","Weight in kilograms","40206119"
"China","2017","Twill weave cotton, >85% >200g/m2, dyed","Re-Import","8441217","1348483","Weight in kilograms","1348483"
"China","2017","Woven cotton nes, >85% >200g/m2, dyed, nes","Import","47101316","5072428","Weight in kilograms","5072428"
"China","2017","Woven cotton nes, >85% >200g/m2, dyed, nes","Export","849587036","140573857.805612","Weight in kilograms","140573857.805612"
"China","2017","Woven cotton nes, >85% >200g/m2, dyed, nes","Re-Import","13117568","1904722","Weight in kilograms","1904722"
"China","2017","Plain weave cotton, >85% >200g/m2, yarn dyed","Import","3755616","428826","Weight in kilograms","428826"
"China","2017","Plain weave cotton, >85% >200g/m2, yarn dyed","Export","21617221","2841486","Weight in kilograms","2841486"
"China","2017","Plain weave cotton, >85% >200g/m2, yarn dyed","Re-Import","909475","209954","Weight in kilograms","209954"
"China","2017","Denim cotton >85% >200g/m2","Import","156880651","23318901","Weight in kilograms","23318901"
"China","2017","Denim cotton >85% >200g/m2","Export","516936377","98882173","Weight in kilograms","98882173"
"China","2017","Denim cotton >85% >200g/m2","Re-Import","49859397","10430657","Weight in kilograms","10430657"
"China","2017","Twill cotton except denim, >85% >200g/m2, yarn dyed","Import","6991152","725465","Weight in kilograms","725465"
"China","2017","Twill cotton except denim, >85% >200g/m2, yarn dyed","Export","77820639","13192000.3609176","Weight in kilograms","13192000.3609176"
"China","2017","Twill cotton except denim, >85% >200g/m2, yarn dyed","Re-Import","2151926","352968","Weight in kilograms","352968"
"China","2017","Woven cotton nes, >85% >200g/m2, yarn dyed, nes","Import","6654075","831997","Weight in kilograms","831997"
"China","2017","Woven cotton nes, >85% >200g/m2, yarn dyed, nes","Export","116054547","14364835","Weight in kilograms","14364835"
"China","2017","Woven cotton nes, >85% >200g/m2, yarn dyed, nes","Re-Import","1237329","313353","Weight in kilograms","313353"
"China","2017","Plain weave cotton, >85% >200g/m2, printed","Import","3558152","493668","Weight in kilograms","493668"
"China","2017","Plain weave cotton, >85% >200g/m2, printed","Export","29100306","3732857","Weight in kilograms","3732857"
"China","2017","Plain weave cotton, >85% >200g/m2, printed","Re-Import","449689","42137","Weight in kilograms","42137"
"China","2017","Twill weave cotton, >85% >200g/m2, printed","Import","512746","67102","Weight in kilograms","67102"
"China","2017","Twill weave cotton, >85% >200g/m2, printed","Export","12698790","2007368","Weight in kilograms","2007368"
"China","2017","Twill weave cotton, >85% >200g/m2, printed","Re-Import","226510","29813","Weight in kilograms","29813"
"China","2017","Woven cotton nes, >85% >200g/m2, printed, nes","Import","2193126","195662","Weight in kilograms","195662"
"China","2017","Woven cotton nes, >85% >200g/m2, printed, nes","Export","55043033","7956623","Weight in kilograms","7956623"
"China","2017","Woven cotton nes, >85% >200g/m2, printed, nes","Re-Import","724876","89630","Weight in kilograms","89630"
"China","2017","Plain weave cotton <85% +manmade fibre <200g unbleach","Import","6726300","1370060","Weight in kilograms","1370060"
"China","2017","Plain weave cotton <85% +manmade fibre <200g unbleach","Export","198806946","23573583","Weight in kilograms","23573583"
"China","2017","Plain weave cotton <85% +manmade fibre <200g unbleach","Re-Import","10861","889","Weight in kilograms","889"
"China","2017","Woven cotton nes <85% +manmade fibre <200g, unbleache","Import","866106","118128.091696341","Weight in kilograms","118128.091696341"
"China","2017","Woven cotton nes <85% +manmade fibre <200g, unbleache","Export","36374692","6556423","Weight in kilograms","6556423"
"China","2017","Woven cotton nes <85% +manmade fibre <200g, unbleache","Re-Import","56400","8646","Weight in kilograms","8646"
"China","2017","Plain weave cotton <85% +manmade fibre, <200g bleache","Import","2183194","179000.939781389","Weight in kilograms","179000.939781389"
"China","2017","Plain weave cotton <85% +manmade fibre, <200g bleache","Export","36562252","4888203","Weight in kilograms","4888203"
"China","2017","Plain weave cotton <85% +manmade fibre, <200g bleache","Re-Import","33967","2585","Weight in kilograms","2585"
"China","2017","Woven cotton nes, <85% +manmade fibre, <200g bleached","Import","1011552","55695","Weight in kilograms","55695"
"China","2017","Woven cotton nes, <85% +manmade fibre, <200g bleached","Export","43500762","5775213","Weight in kilograms","5775213"
"China","2017","Woven cotton nes, <85% +manmade fibre, <200g bleached","Re-Import","65188","9193","Weight in kilograms","9193"
"China","2017","Plain weave cotton, <85% +manmade fibre, <200g/m2 dye","Import","31264902","1869473.41674771","Weight in kilograms","1869473.41674771"
"China","2017","Plain weave cotton, <85% +manmade fibre, <200g/m2 dye","Export","198327900","22085243","Weight in kilograms","22085243"
"China","2017","Plain weave cotton, <85% +manmade fibre, <200g/m2 dye","Re-Import","2189005","214229.251659689","Weight in kilograms","214229.251659689"
"China","2017","Twill weave cotton, <85% +manmade fibre, <200g/m2 dye","Import","3330438","183307","Weight in kilograms","183307"
"China","2017","Twill weave cotton, <85% +manmade fibre, <200g/m2 dye","Export","25367229","2873895","Weight in kilograms","2873895"
"China","2017","Twill weave cotton, <85% +manmade fibre, <200g/m2 dye","Re-Import","127623","9547","Weight in kilograms","9547"
"China","2017","Woven cotton nes, <85% +manmade fibre, <200g/m2 dyed","Import","13056421","783444","Weight in kilograms","783444"
"China","2017","Woven cotton nes, <85% +manmade fibre, <200g/m2 dyed","Export","66821806","8325715","Weight in kilograms","8325715"
"China","2017","Woven cotton nes, <85% +manmade fibre, <200g/m2 dyed","Re-Import","547536","52973","Weight in kilograms","52973"
"China","2017","Plain weave cotton,<85% +manmade fibre,<200g yarn dye","Import","10522114","519899.830404421","Weight in kilograms","519899.830404421"
"China","2017","Plain weave cotton,<85% +manmade fibre,<200g yarn dye","Export","197179284","20328799","Weight in kilograms","20328799"
"China","2017","Plain weave cotton,<85% +manmade fibre,<200g yarn dye","Re-Import","1917780","167169","Weight in kilograms","167169"
"China","2017","Woven nes cotton,<85% +manmade fibre, <200g yarn dyed","Import","5676536","221560.234185321","Weight in kilograms","221560.234185321"
"China","2017","Woven nes cotton,<85% +manmade fibre, <200g yarn dyed","Export","95395313","10011854.7346586","Weight in kilograms","10011854.7346586"
"China","2017","Woven nes cotton,<85% +manmade fibre, <200g yarn dyed","Re-Import","704550","52252","Weight in kilograms","52252"
"China","2017","Plain weave cotton, <85% +manmade fibre, <200g print","Import","3968088","329219","Weight in kilograms","329219"
"China","2017","Plain weave cotton, <85% +manmade fibre, <200g print","Export","51200841","5071836","Weight in kilograms","5071836"
"China","2017","Plain weave cotton, <85% +manmade fibre, <200g print","Re-Import","211279","16286","Weight in kilograms","16286"
"China","2017","Woven cotton nes, <85% +manmade fibre, <200g/m2 print","Import","590194","25515","Weight in kilograms","25515"
"China","2017","Woven cotton nes, <85% +manmade fibre, <200g/m2 print","Export","15188429","1619859","Weight in kilograms","1619859"
"China","2017","Woven cotton nes, <85% +manmade fibre, <200g/m2 print","Re-Import","22243","2224","Weight in kilograms","2224"
"China","2017","Plain weave cotton, <85% +manmade fibre, >200g/m2 unb","Import","3208195","593893","Weight in kilograms","593893"
"China","2017","Plain weave cotton, <85% +manmade fibre, >200g/m2 unb","Export","51464036","5290288","Weight in kilograms","5290288"
"China","2017","Plain weave cotton, <85% +manmade fibre, >200g/m2 unb","Re-Import","664","8","Weight in kilograms","8"
"China","2017","Twill weave cotton, <85% +manmade fibre, >200g/m2 unb","Import","1112792","376041","Weight in kilograms","376041"
"China","2017","Twill weave cotton, <85% +manmade fibre, >200g/m2 unb","Export","6017138","897366","Weight in kilograms","897366"
"China","2017","Twill weave cotton, <85% +manmade fibre, >200g/m2 unb","Re-Import","608","113","Weight in kilograms","113"
"China","2017","Woven cotton nes, <85% +manmade fibre, >200g/m2 unbl","Import","244562","42127.4360203531","Weight in kilograms","42127.4360203531"
"China","2017","Woven cotton nes, <85% +manmade fibre, >200g/m2 unbl","Export","51725868","6560319","Weight in kilograms","6560319"
"China","2017","Woven cotton nes, <85% +manmade fibre, >200g/m2 unbl","Re-Import","60049","7285","Weight in kilograms","7285"
"China","2017","Woven cotton nes, <85% +manmade fibre, >200g, bleache","Re-Import","2691868","362025","Weight in kilograms","362025"
"China","2017","Woven cotton nes, <85% +manmade fibre, >200g, bleache","Import","4222043","552658.356169847","Weight in kilograms","552658.356169847"
"China","2017","Woven cotton nes, <85% +manmade fibre, >200g, bleache","Export","39920159","6691334","Weight in kilograms","6691334"
"China","2017","Plain weave cotton, <85% +manmade fibre, >200g, dyed","Import","9778063","961714","Weight in kilograms","961714"
"China","2017","Plain weave cotton, <85% +manmade fibre, >200g, dyed","Export","60673036","8215366","Weight in kilograms","8215366"
"China","2017","Plain weave cotton, <85% +manmade fibre, >200g, dyed","Re-Import","860669","152458","Weight in kilograms","152458"
"China","2017","Twill weave cotton, <85% +manmade fibre, >200g, dyed","Import","8438916","926683","Weight in kilograms","926683"
"China","2017","Twill weave cotton, <85% +manmade fibre, >200g, dyed","Export","110336270","19295192","Weight in kilograms","19295192"
"China","2017","Twill weave cotton, <85% +manmade fibre, >200g, dyed","Re-Import","2418601","421235","Weight in kilograms","421235"
"China","2017","Woven cotton nes, <85% +manmade fibre, >200g/m2, dyed","Import","35304341","4002444","Weight in kilograms","4002444"
"China","2017","Woven cotton nes, <85% +manmade fibre, >200g/m2, dyed","Export","284188445","45637119","Weight in kilograms","45637119"
"China","2017","Woven cotton nes, <85% +manmade fibre, >200g/m2, dyed","Re-Import","14782285","2374900","Weight in kilograms","2374900"
"China","2017","Plain weave cotton,<85% +manmade fibre,>200g,yarn dye","Import","3366012","241532.013757698","Weight in kilograms","241532.013757698"
"China","2017","Plain weave cotton,<85% +manmade fibre,>200g,yarn dye","Export","7512376","954494","Weight in kilograms","954494"
"China","2017","Plain weave cotton,<85% +manmade fibre,>200g,yarn dye","Re-Import","315759","49663","Weight in kilograms","49663"
"China","2017","Denim cotton nes, <85% +manmade fibre, >200g/m2","Import","93214163","14698455","Weight in kilograms","14698455"
"China","2017","Denim cotton nes, <85% +manmade fibre, >200g/m2","Export","1339813286","289787339","Weight in kilograms","289787339"
"China","2017","Denim cotton nes, <85% +manmade fibre, >200g/m2","Re-Import","59463994","11363833","Weight in kilograms","11363833"
"China","2017","Twill cotton not denim<85% +manmade fibre,>200g y-dye","Import","8222437","944733","Weight in kilograms","944733"
"China","2017","Twill cotton not denim<85% +manmade fibre,>200g y-dye","Export","104879024","20067759","Weight in kilograms","20067759"
"China","2017","Twill cotton not denim<85% +manmade fibre,>200g y-dye","Re-Import","6176607","781030","Weight in kilograms","781030"
"China","2017","Woven cotton nes, <85% +manmade fibre, >200g,yarn dye","Import","8049407","875924","Weight in kilograms","875924"
"China","2017","Woven cotton nes, <85% +manmade fibre, >200g,yarn dye","Export","119780674","24794406","Weight in kilograms","24794406"
"China","2017","Woven cotton nes, <85% +manmade fibre, >200g,yarn dye","Re-Import","2483366","357752","Weight in kilograms","357752"
"China","2017","Plain weave cotton , <85% +manmade fibre, >200g, prin","Import","726145","57274","Weight in kilograms","57274"
"China","2017","Plain weave cotton , <85% +manmade fibre, >200g, prin","Export","7801277","1134630","Weight in kilograms","1134630"
"China","2017","Plain weave cotton , <85% +manmade fibre, >200g, prin","Re-Import","24044","3375","Weight in kilograms","3375"
"China","2017","Twill weave cotton , <85% +manmade fibre, >200g, prin","Import","53823","5071","Weight in kilograms","5071"
"China","2017","Twill weave cotton , <85% +manmade fibre, >200g, prin","Export","11722836","1699570","Weight in kilograms","1699570"
"China","2017","Twill weave cotton , <85% +manmade fibre, >200g, prin","Re-Import","17573","825","Weight in kilograms","825"
"China","2017","Woven cotton nes, <85% +manmade fibre, >200g, printed","Import","1937814","169568","Weight in kilograms","169568"
"China","2017","Woven cotton nes, <85% +manmade fibre, >200g, printed","Export","19597033","2325277","Weight in kilograms","2325277"
"China","2017","Woven cotton nes, <85% +manmade fibre, >200g, printed","Re-Import","629803","67020","Weight in kilograms","67020"
"China","2017","Woven cotton fabric, > 200g/m2, unbleached, nes","Import","182058","15058","Weight in kilograms","15058"
"China","2017","Woven cotton fabric, > 200g/m2, unbleached, nes","Export","42536966","4042668","Weight in kilograms","4042668"
"China","2017","Woven cotton fabric, > 200g/m2, unbleached, nes","Re-Import","13636","1220","Weight in kilograms","1220"
"China","2017","Woven cotton fabric, > 200g/m2, bleached, nes","Import","179158","8411","Weight in kilograms","8411"
"China","2017","Woven cotton fabric, > 200g/m2, bleached, nes","Export","4194924","272079.42585495","Weight in kilograms","272079.42585495"
"China","2017","Woven cotton fabric, > 200g/m2, bleached, nes","Re-Import","4404","1217","Weight in kilograms","1217"
"China","2017","Woven cotton fabric, > 200g/m2, dyed, nes","Import","3764934","134565.435059598","Weight in kilograms","134565.435059598"
"China","2017","Woven cotton fabric, > 200g/m2, dyed, nes","Export","10044144","809501","Weight in kilograms","809501"
"China","2017","Woven cotton fabric, > 200g/m2, dyed, nes","Re-Import","557612","33453.8624213682","Weight in kilograms","33453.8624213682"
"China","2017","Woven cotton fabric, < 200g/m2, yarns mixed colours","Import","4708021","127219.835042035","Weight in kilograms","127219.835042035"
"China","2017","Woven cotton fabric, < 200g/m2, yarns mixed colours","Export","24752114","1916637.14343516","Weight in kilograms","1916637.14343516"
"China","2017","Woven cotton fabric, < 200g/m2, yarns mixed colours","Re-Import","577645","35027","Weight in kilograms","35027"
"China","2017","Woven cotton fabric, > 200g/m2, printed, nes","Import","799190","13575.2082071434","Weight in kilograms","13575.2082071434"
"China","2017","Woven cotton fabric, > 200g/m2, printed, nes","Export","4377148","275837","Weight in kilograms","275837"
"China","2017","Woven cotton fabric, > 200g/m2, printed, nes","Re-Import","309127","4404","Weight in kilograms","4404"
"China","2017","Woven cotton fabric, > 200g/m2, unbleached, nes","Import","778103","29890","Weight in kilograms","29890"
"China","2017","Woven cotton fabric, > 200g/m2, unbleached, nes","Export","3863573","844778","Weight in kilograms","844778"
"China","2017","Woven cotton fabric, > 200g/m2, unbleached, nes","Re-Import","21","5","Weight in kilograms","5"
"China","2017","Woven cotton fabric, > 200g/m2, bleached, nes","Import","139265","12981.4742811582","Weight in kilograms","12981.4742811582"
"China","2017","Woven cotton fabric, > 200g/m2, bleached, nes","Export","1799431","230925","Weight in kilograms","230925"
"China","2017","Woven cotton fabric, > 200g/m2, dyed, nes","Import","4746333","248774","Weight in kilograms","248774"
"China","2017","Woven cotton fabric, > 200g/m2, dyed, nes","Export","202287992","2583404","Weight in kilograms","2583404"
"China","2017","Woven cotton fabric, > 200g/m2, dyed, nes","Re-Import","235702","39565","Weight in kilograms","39565"
"China","2017","Woven cotton fabric, > 200g/m2, yarns mixed colours","Import","3253775","170866.201057567","Weight in kilograms","170866.201057567"
"China","2017","Woven cotton fabric, > 200g/m2, yarns mixed colours","Export","4513066","654791.145087873","Weight in kilograms","654791.145087873"
"China","2017","Woven cotton fabric, > 200g/m2, yarns mixed colours","Re-Import","364808","36821","Weight in kilograms","36821"
"China","2017","Woven cotton fabric, > 200g/m2, printed, nes","Import","211062","9996.18403407933","Weight in kilograms","9996.18403407933"
"China","2017","Woven cotton fabric, > 200g/m2, printed, nes","Export","769333","113774","Weight in kilograms","113774"
"China","2017","Woven cotton fabric, > 200g/m2, printed, nes","Re-Import","4150","258","Weight in kilograms","258"
"China","2016","Cotton, not carded or combed","Import","1565343028","896567036","Weight in kilograms","896567036"
"China","2016","Cotton, not carded or combed","Export","15172458","7738229","Weight in kilograms","7738229"
"China","2016","Cotton yarn waste (including thread waste)","Import","31484813","41574520","Weight in kilograms","41574520"
"China","2016","Cotton yarn waste (including thread waste)","Export","413312","275832","Weight in kilograms","275832"
"China","2016","Garnetted stock of cotton","Import","5330695","6413260","Weight in kilograms","6413260"
"China","2016","Garnetted stock of cotton","Export","71436","67313","Weight in kilograms","67313"
"China","2016","Cotton waste, except garnetted stock","Import","63904584","62410101","Weight in kilograms","62410101"
"China","2016","Cotton waste, except garnetted stock","Export","19318","17000","Weight in kilograms","17000"
"China","2016","Cotton, carded or combed","Import","4740476","1701349","Weight in kilograms","1701349"
"China","2016","Cotton, carded or combed","Export","78512","18445","Weight in kilograms","18445"
"China","2016","Cotton sewing thread >85% cotton, not retail","Import","933621","80181","Weight in kilograms","80181"
"China","2016","Cotton sewing thread >85% cotton, not retail","Export","8888726","1285227","Weight in kilograms","1285227"
"China","2016","Cotton sewing thread, <85% cotton, not retail","Import","492767","44648","Weight in kilograms","44648"
"China","2016","Cotton sewing thread, <85% cotton, not retail","Export","1308160","227125","Weight in kilograms","227125"
"China","2016","Cotton sewing thread, retail","Import","22795","3450","Weight in kilograms","3450"
"China","2016","Cotton sewing thread, retail","Export","10719075","1482014","Weight in kilograms","1482014"
"China","2016","Cotton yarn >85% single uncombed >714 dtex,not retail","Import","207147684","104173909","Weight in kilograms","104173909"
"China","2016","Cotton yarn >85% single uncombed >714 dtex,not retail","Export","10042374","2817092","Weight in kilograms","2817092"
"China","2016","Cotton yarn >85% single uncombed 714-232 dtex,not ret","Import","2143744245","966466922","Weight in kilograms","966466922"
"China","2016","Cotton yarn >85% single uncombed 714-232 dtex,not ret","Export","39407674","11771609","Weight in kilograms","11771609"
"China","2016","Cotton yarn >85% single uncombed 232-192 dtex,not ret","Import","137610883","45756899","Weight in kilograms","45756899"
"China","2016","Cotton yarn >85% single uncombed 232-192 dtex,not ret","Export","18507441","5785802","Weight in kilograms","5785802"
"China","2016","Cotton yarn >85% single uncombed 192-125 dtex,not ret","Import","778804183","301190627","Weight in kilograms","301190627"
"China","2016","Cotton yarn >85% single uncombed 192-125 dtex,not ret","Export","22593724","7159572","Weight in kilograms","7159572"
"China","2016","Cotton yarn >85% single uncombed <125 dtex, not retai","Import","13579","695","Weight in kilograms","695"
"China","2016","Cotton yarn >85% single uncombed <125 dtex, not retai","Export","519505","155092","Weight in kilograms","155092"
"China","2016","Cotton yarn >85% single combed >714dtex, not retail","Import","3565781","932235","Weight in kilograms","932235"
"China","2016","Cotton yarn >85% single combed >714dtex, not retail","Export","3025263","519383","Weight in kilograms","519383"
"China","2016","Cotton yarn >85% single combed 714-232 dtex,not retai","Import","261096642","92088731","Weight in kilograms","92088731"
"China","2016","Cotton yarn >85% single combed 714-232 dtex,not retai","Export","74001611","17444449","Weight in kilograms","17444449"
"China","2016","Cotton yarn >85% single combed 232-192 dtex,not retai","Import","248142016","78813611","Weight in kilograms","78813611"
"China","2016","Cotton yarn >85% single combed 232-192 dtex,not retai","Export","130269303","28426578","Weight in kilograms","28426578"
"China","2016","Cotton yarn >85% single combed 192-125 dtex, not ret.","Import","638662776","196808636","Weight in kilograms","196808636"
"China","2016","Cotton yarn >85% single combed 192-125 dtex, not ret.","Export","233598380","66477998","Weight in kilograms","66477998"
"China","2016","Cotton yarn >85% single combed <125 dtex, not retail","Import","13829941","2881834","Weight in kilograms","2881834"
"China","2016","Cotton yarn >85% single combed <125 dtex, not retail","Export","127903722","18772501","Weight in kilograms","18772501"
"China","2016","Cotton yarn >85% multiple uncombed >714 dtex, not ret","Import","1511052","397396","Weight in kilograms","397396"
"China","2016","Cotton yarn >85% multiple uncombed >714 dtex, not ret","Export","3705264","675594","Weight in kilograms","675594"
"China","2016","Cotton yarn >85% multiple uncomb 714-232 dtex,not ret","Import","43539281","15737936","Weight in kilograms","15737936"
"China","2016","Cotton yarn >85% multiple uncomb 714-232 dtex,not ret","Export","46386715","9423355","Weight in kilograms","9423355"
"China","2016","Cotton yarn >85% multiple uncomb 232-192 dtex,not ret","Import","1038505","261685","Weight in kilograms","261685"
"China","2016","Cotton yarn >85% multiple uncomb 232-192 dtex,not ret","Export","6783659","1015835","Weight in kilograms","1015835"
"China","2016","Cotton yarn >85% multiple uncomb 192-125 dtex,not ret","Import","71689762","24112270","Weight in kilograms","24112270"
"China","2016","Cotton yarn >85% multiple uncomb 192-125 dtex,not ret","Export","37226867","9340303","Weight in kilograms","9340303"
"China","2016","Cotton yarn >85% multiple uncombed <125 dtex, not ret","Import","21481","2866","Weight in kilograms","2866"
"China","2016","Cotton yarn >85% multiple uncombed <125 dtex, not ret","Export","219019","30559","Weight in kilograms","30559"
"China","2016","Cotton yarn >85% multiple combed >714 dtex,not retail","Import","1820315","314228","Weight in kilograms","314228"
"China","2016","Cotton yarn >85% multiple combed >714 dtex,not retail","Export","2453734","359221","Weight in kilograms","359221"
"China","2016","Cotton yarn >85% multiple combed 714-232 dtex,not ret","Import","126538078","24935788","Weight in kilograms","24935788"
"China","2016","Cotton yarn >85% multiple combed 714-232 dtex,not ret","Export","89294381","14775246","Weight in kilograms","14775246"
"China","2016","Cotton yarn >85% multiple combed 232-192 dtex,not ret","Import","6715654","1032019","Weight in kilograms","1032019"
"China","2016","Cotton yarn >85% multiple combed 232-192 dtex,not ret","Export","33326989","4998618","Weight in kilograms","4998618"
"China","2016","Cotton yarn >85% multiple combed 192-125 dtex,not ret","Import","35335320","6562294","Weight in kilograms","6562294"
"China","2016","Cotton yarn >85% multiple combed 192-125 dtex,not ret","Export","107600765","20536442","Weight in kilograms","20536442"
"China","2016","Cotton yarn >85% multiple combed <125 dtex,not retail","Import","4843092","896484","Weight in kilograms","896484"
"China","2016","Cotton yarn >85% multiple combed <125 dtex,not retail","Export","75578369","9307410","Weight in kilograms","9307410"
"China","2016","Cotton yarn <85% single uncombed >714dtex, not retail","Import","6516850","2168148","Weight in kilograms","2168148"
"China","2016","Cotton yarn <85% single uncombed >714dtex, not retail","Export","55436230","32139907","Weight in kilograms","32139907"
"China","2016","Cotton yarn <85% single uncombed 714-232 dtex,not ret","Import","58299701","22057344","Weight in kilograms","22057344"
"China","2016","Cotton yarn <85% single uncombed 714-232 dtex,not ret","Export","62946057","22527311","Weight in kilograms","22527311"
"China","2016","Cotton yarn <85% single uncombed 232-192 dtex,not ret","Import","20394773","5952738","Weight in kilograms","5952738"
"China","2016","Cotton yarn <85% single uncombed 232-192 dtex,not ret","Export","9105284","2698808","Weight in kilograms","2698808"
"China","2016","Cotton yarn <85% single uncombed 192-125 dtex,not ret","Import","4205790","942510","Weight in kilograms","942510"
"China","2016","Cotton yarn <85% single uncombed 192-125 dtex,not ret","Export","9162017","2440164","Weight in kilograms","2440164"
"China","2016","Cotton yarn <85% single uncombed <125 dtex, not retai","Import","47327","3575","Weight in kilograms","3575"
"China","2016","Cotton yarn <85% single uncombed <125 dtex, not retai","Export","280082","118811","Weight in kilograms","118811"
"China","2016","Cotton yarn <85% single combed >714 dtex, not retail","Import","4332266","497022","Weight in kilograms","497022"
"China","2016","Cotton yarn <85% single combed >714 dtex, not retail","Export","4407440","564008","Weight in kilograms","564008"
"China","2016","Cotton yarn <85% single combed 714-232 dtex,not retai","Import","52849295","17423424","Weight in kilograms","17423424"
"China","2016","Cotton yarn <85% single combed 714-232 dtex,not retai","Export","7707943","1528056","Weight in kilograms","1528056"
"China","2016","Cotton yarn <85% single combed 232-192 dtex,not retai","Import","59458877","18462710","Weight in kilograms","18462710"
"China","2016","Cotton yarn <85% single combed 232-192 dtex,not retai","Export","55902049","12424050","Weight in kilograms","12424050"
"China","2016","Cotton yarn <85% single combed 192-125 dtex,not retai","Import","70207889","21149452","Weight in kilograms","21149452"
"China","2016","Cotton yarn <85% single combed 192-125 dtex,not retai","Export","51214465","11511942","Weight in kilograms","11511942"
"China","2016","Cotton yarn <85% single combed <125 dtex, not retail","Import","183191","23948","Weight in kilograms","23948"
"China","2016","Cotton yarn <85% single combed <125 dtex, not retail","Export","8602449","1862615","Weight in kilograms","1862615"
"China","2016","Cotton yarn <85% multiple uncombed >714, not ret., ne","Import","569431","165861","Weight in kilograms","165861"
"China","2016","Cotton yarn <85% multiple uncombed >714, not ret., ne","Export","6368222","1967411","Weight in kilograms","1967411"
"China","2016","Cotton yarn <85% multiple uncomb 714-232 dtex,not ret","Import","10047139","1570937","Weight in kilograms","1570937"
"China","2016","Cotton yarn <85% multiple uncomb 714-232 dtex,not ret","Export","58822356","11348626","Weight in kilograms","11348626"
"China","2016","Cotton yarn <85% multiple uncomb 232-192 dtex,not ret","Import","113882","3996","Weight in kilograms","3996"
"China","2016","Cotton yarn <85% multiple uncomb 232-192 dtex,not ret","Export","7835073","1919072","Weight in kilograms","1919072"
"China","2016","Cotton yarn <85% multiple uncomb 192-125 dtex,not ret","Import","234817","10603","Weight in kilograms","10603"
"China","2016","Cotton yarn <85% multiple uncomb 192-125 dtex,not ret","Export","737506","98864","Weight in kilograms","98864"
"China","2016","Cotton yarn <85% multiple uncombed <125 dtex,not ret.","Import","21380","1032","Weight in kilograms","1032"
"China","2016","Cotton yarn <85% multiple uncombed <125 dtex,not ret.","Export","171706","23450","Weight in kilograms","23450"
"China","2016","Cotton yarn <85% multiple combed >714, not retail, ne","Import","2387324","400292","Weight in kilograms","400292"
"China","2016","Cotton yarn <85% multiple combed >714, not retail, ne","Export","4421784","683108","Weight in kilograms","683108"
"China","2016","Cotton yarn <85% multiple combed 714-232 dtex,not ret","Import","101623108","16825972","Weight in kilograms","16825972"
