"Country or Area","Year","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"Germany","2017","Cardamoms","Import","7325268.6294249","657248","Weight in kilograms","657248"
"Germany","2017","Cardamoms","Export","2941919.66268434","245593","Weight in kilograms","245593"
"Germany","2017","Anise or badian seeds","Import","31161149.0480039","11950968","Weight in kilograms","11950968"
"Germany","2017","Anise or badian seeds","Export","17068072.1703228","2906309","Weight in kilograms","2906309"
"Germany","2017","Coriander seeds","Import","5328421.95652998","5069017","Weight in kilograms","5069017"
"Germany","2017","Coriander seeds","Export","2843301.35913394","1146477","Weight in kilograms","1146477"
"Germany","2017","Cumin seeds","Import","7437264.02697873","2194927","Weight in kilograms","2194927"
"Germany","2017","Cumin seeds","Export","3409290.64345232","649107","Weight in kilograms","649107"
"Germany","2017","Ginger","Import","54629941.2711074","22049946.5447292","Weight in kilograms","22049946.5447292"
"Germany","2017","Ginger","Export","13177050.4951376","3400479","Weight in kilograms","3400479"
"Germany","2017","Saffron","Import","4861350.71579283","3009.01588923164","Weight in kilograms","3009.01588923164"
"Germany","2017","Saffron","Export","2006684.15890712","847.009939169538","Weight in kilograms","847.009939169538"
"Germany","2017","Turmeric (curcuma)","Import","11547577.7627293","4333340","Weight in kilograms","4333340"
"Germany","2017","Turmeric (curcuma)","Export","4485433.58391804","1219191","Weight in kilograms","1219191"
"Germany","2017","Mixtures of spices","Import","37512063.0179461","7363875","Weight in kilograms","7363875"
"Germany","2017","Mixtures of spices","Export","49378846.0244332","7682654","Weight in kilograms","7682654"
"Germany","2017","Spices nes","Import","54898826.7389738","12452616.557484","Weight in kilograms","12452616.557484"
"Germany","2017","Spices nes","Export","50567854.6385373","3999502.06024982","Weight in kilograms","3999502.06024982"
"Germany","2016","Coffee, not roasted, not decaffeinated","Import","2716707527.8663","1119810948.66492","Weight in kilograms","1119810948.66492"
"Germany","2016","Coffee, not roasted, not decaffeinated","Export","562055976.790513","203033194.795162","Weight in kilograms","203033194.795162"
"Germany","2016","Coffee, not roasted, decaffeinated","Import","2050284.06632924","456707.204162012","Weight in kilograms","456707.204162012"
"Germany","2016","Coffee, not roasted, decaffeinated","Export","478213215.961893","147570105","Weight in kilograms","147570105"
"Germany","2016","Coffee, roasted, not decaffeinated","Import","637316266.564066","76639650.7974632","Weight in kilograms","76639650.7974632"
"Germany","2016","Coffee, roasted, not decaffeinated","Export","1241097595.24905","209298707.853568","Weight in kilograms","209298707.853568"
"Germany","2016","Coffee, roasted, decaffeinated","Import","21050737.7396356","1427421.38105154","Weight in kilograms","1427421.38105154"
"Germany","2016","Coffee, roasted, decaffeinated","Export","45719718.3528987","6819451.11615458","Weight in kilograms","6819451.11615458"
"Germany","2016","Coffee substitutes containing coffee","Import","510061.77506404","116842.614876019","Weight in kilograms","116842.614876019"
"Germany","2016","Coffee substitutes containing coffee","Export","835470.30393024","67480.7483671219","Weight in kilograms","67480.7483671219"
"Germany","2016","Tea, green (unfermented) in packages < 3 kg","Import","13979727.7825904","701380.664192945","Weight in kilograms","701380.664192945"
"Germany","2016","Tea, green (unfermented) in packages < 3 kg","Export","55525593.6742578","2565536.7415235","Weight in kilograms","2565536.7415235"
"Germany","2016","Tea, green (unfermented) in packages > 3 kg","Import","62255690.076142","15109409.0420102","Weight in kilograms","15109409.0420102"
"Germany","2016","Tea, green (unfermented) in packages > 3 kg","Export","41486631.1045969","5449543.61409953","Weight in kilograms","5449543.61409953"
"Germany","2016","Tea, black (fermented or partly) in packages < 3 kg","Import","40599667.1832831","5413588.20050964","Weight in kilograms","5413588.20050964"
"Germany","2016","Tea, black (fermented or partly) in packages < 3 kg","Export","76864802.124788","6586485.80409663","Weight in kilograms","6586485.80409663"
"Germany","2016","Tea, black (fermented or partly) in packages > 3 kg","Import","115236145.780005","36674567.6879488","Weight in kilograms","36674567.6879488"
"Germany","2016","Tea, black (fermented or partly) in packages > 3 kg","Export","63130583.4762834","11186569.4757328","Weight in kilograms","11186569.4757328"
"Germany","2016","Mate","Import","4954451.59682188","1254559.2132275","Weight in kilograms","1254559.2132275"
"Germany","2016","Mate","Export","3769645.98731754","638090.374731287","Weight in kilograms","638090.374731287"
"Germany","2016","Pepper of the genus Piper, whole","Import","241776267.754932","25907023.513369","Weight in kilograms","25907023.513369"
"Germany","2016","Pepper of the genus Piper, whole","Export","74010629.842582","7412895.45764774","Weight in kilograms","7412895.45764774"
"Germany","2016","Pepper of the genus Piper, crushed or ground","Import","32280063.5153004","3831137.1089371","Weight in kilograms","3831137.1089371"
"Germany","2016","Pepper of the genus Piper, crushed or ground","Export","75465437.1837788","7691070.43016155","Weight in kilograms","7691070.43016155"
"Germany","2016","Capsicum or Pimenta, dried, crushed or ground","Import","68547788.9767201","23182596.3092439","Weight in kilograms","23182596.3092439"
"Germany","2016","Capsicum or Pimenta, dried, crushed or ground","Export","36595042.488182","6595182.36946928","Weight in kilograms","6595182.36946928"
"Germany","2016","Vanilla beans","Import","124843153.277436","602527.468686246","Weight in kilograms","602527.468686246"
"Germany","2016","Vanilla beans","Export","46539545.9480074","308882.052074405","Weight in kilograms","308882.052074405"
"Germany","2016","Cinnamon and cinnamon-tree flowers whole","Import","6937919.18941184","2230731.5590174","Weight in kilograms","2230731.5590174"
"Germany","2016","Cinnamon and cinnamon-tree flowers whole","Export","1923359.15883474","301742.557301815","Weight in kilograms","301742.557301815"
"Germany","2016","Cinnamon and cinnamon-tree flowers crushed or ground","Import","6567726.53653564","2152007.24379567","Weight in kilograms","2152007.24379567"
"Germany","2016","Cinnamon and cinnamon-tree flowers crushed or ground","Export","5431315.20195066","953488.436515903","Weight in kilograms","953488.436515903"
"Germany","2016","Cloves (whole fruit, cloves and stems)","Import","6546097.98667008","757008.887516261","Weight in kilograms","757008.887516261"
"Germany","2016","Cloves (whole fruit, cloves and stems)","Export","4124384.14755048","363000.013296489","Weight in kilograms","363000.013296489"
"Germany","2016","Nutmeg","Import","16768657.7532094","1504891.09532018","Weight in kilograms","1504891.09532018"
"Germany","2016","Nutmeg","Export","6775438.09164684","489522.190581944","Weight in kilograms","489522.190581944"
"Germany","2016","Mace","Import","5199701.67059544","408530.649896571","Weight in kilograms","408530.649896571"
"Germany","2016","Mace","Export","1523116.3453572","111330.864750343","Weight in kilograms","111330.864750343"
"Germany","2016","Cardamoms","Import","5543438.16000484","669783.51306738","Weight in kilograms","669783.51306738"
"Germany","2016","Cardamoms","Export","2204972.1936165","217560.421328819","Weight in kilograms","217560.421328819"
"Germany","2016","Anise or badian seeds","Import","29274870.1758154","10458579.1718486","Weight in kilograms","10458579.1718486"
"Germany","2016","Anise or badian seeds","Export","14374954.2738648","2607821.51529489","Weight in kilograms","2607821.51529489"
"Germany","2016","Coriander seeds","Import","5270599.98402644","4718529.97095123","Weight in kilograms","4718529.97095123"
"Germany","2016","Coriander seeds","Export","2392521.98519532","1041538.56267815","Weight in kilograms","1041538.56267815"
"Germany","2016","Cumin seeds","Import","6047501.6555978","1892412.85111652","Weight in kilograms","1892412.85111652"
"Germany","2016","Cumin seeds","Export","2646217.89860802","514907.901972251","Weight in kilograms","514907.901972251"
"Germany","2016","Ginger","Import","48286451.813822","19727427.3427359","Weight in kilograms","19727427.3427359"
"Germany","2016","Ginger","Export","11137567.7256274","3379025.62164213","Weight in kilograms","3379025.62164213"
"Germany","2016","Saffron","Import","4511333.54178732","2474.30147525911","Weight in kilograms","2474.30147525911"
"Germany","2016","Saffron","Export","2088402.35556018","870.697091557159","Weight in kilograms","870.697091557159"
"Germany","2016","Turmeric (curcuma)","Import","8925468.62169352","3554603.9609988","Weight in kilograms","3554603.9609988"
"Germany","2016","Turmeric (curcuma)","Export","3597972.4604307","946705.374880584","Weight in kilograms","946705.374880584"
"Germany","2016","Mixtures of spices","Import","29964590.434768","5108620.33266717","Weight in kilograms","5108620.33266717"
"Germany","2016","Mixtures of spices","Export","42432908.7259123","6473413.63819998","Weight in kilograms","6473413.63819998"
"Germany","2016","Spices nes","Import","46412741.3387112","11903933.404337","Weight in kilograms","11903933.404337"
"Germany","2016","Spices nes","Export","51752424.4246858","4040213.17132296","Weight in kilograms","4040213.17132296"
"USA","2018","Coffee, not roasted, not decaffeinated","Import","4414457295","1390292562.16214","Weight in kilograms","1390292562.16214"
"USA","2018","Coffee, not roasted, not decaffeinated","Export","152847507","29882003","Weight in kilograms","29882003"
"USA","2018","Coffee, not roasted, not decaffeinated","Re-Export","144235912","29236852","Weight in kilograms","29236852"
"USA","2018","Coffee, not roasted, decaffeinated","Import","360522174","103149073","Weight in kilograms","103149073"
"USA","2018","Coffee, not roasted, decaffeinated","Export","8416274","2643284","Weight in kilograms","2643284"
"USA","2018","Coffee, not roasted, decaffeinated","Re-Export","5184386","1582384","Weight in kilograms","1582384"
"USA","2018","Coffee, roasted, not decaffeinated","Import","876272473","81812052","Weight in kilograms","81812052"
"USA","2018","Coffee, roasted, not decaffeinated","Export","639879616","77707718","Weight in kilograms","77707718"
"USA","2018","Coffee, roasted, not decaffeinated","Re-Export","21838804","2608255","Weight in kilograms","2608255"
"USA","2018","Coffee, roasted, decaffeinated","Import","67402748","6569111","Weight in kilograms","6569111"
"USA","2018","Coffee, roasted, decaffeinated","Export","53644991","7012716","Weight in kilograms","7012716"
"USA","2018","Coffee, roasted, decaffeinated","Re-Export","1344296","143226","Weight in kilograms","143226"
"USA","2018","Coffee husks and skins","Import","765965","199501","Weight in kilograms","199501"
"USA","2018","Coffee husks and skins","Export","6415295","1464460","Weight in kilograms","1464460"
"USA","2018","Coffee husks and skins","Re-Export","1026337","222169","Weight in kilograms","222169"
"USA","2018","Tea, green (unfermented) in packages < 3 kg","Import","94710985","5746697","Weight in kilograms","5746697"
"USA","2018","Tea, green (unfermented) in packages < 3 kg","Export","31459095","6334018","Weight in kilograms","6334018"
"USA","2018","Tea, green (unfermented) in packages < 3 kg","Re-Export","6051574","1339814","Weight in kilograms","1339814"
"USA","2018","Tea, green (unfermented) in packages > 3 kg","Import","76838112","11606434","Weight in kilograms","11606434"
"USA","2018","Tea, green (unfermented) in packages > 3 kg","Export","11135053","2301264","Weight in kilograms","2301264"
"USA","2018","Tea, green (unfermented) in packages > 3 kg","Re-Export","3094799","615581","Weight in kilograms","615581"
"USA","2018","Tea, black (fermented or partly) in packages < 3 kg","Import","132392874","14569086","Weight in kilograms","14569086"
"USA","2018","Tea, black (fermented or partly) in packages < 3 kg","Export","68905126","6882275","Weight in kilograms","6882275"
"USA","2018","Tea, black (fermented or partly) in packages < 3 kg","Re-Export","11787993","853729","Weight in kilograms","853729"
"USA","2018","Tea, black (fermented or partly) in packages > 3 kg","Import","183351657","87434363","Weight in kilograms","87434363"
"USA","2018","Tea, black (fermented or partly) in packages > 3 kg","Export","12924851","2757606","Weight in kilograms","2757606"
"USA","2018","Tea, black (fermented or partly) in packages > 3 kg","Re-Export","1853105","506570","Weight in kilograms","506570"
"USA","2018","Mate","Import","6505069","1469431","Weight in kilograms","1469431"
"USA","2018","Mate","Export","2120204","566220","Weight in kilograms","566220"
"USA","2018","Mate","Re-Export","383589","55976","Weight in kilograms","55976"
"USA","2018","Pepper of the genus Piper, whole","Import","221393157","57250605","Weight in kilograms","57250605"
"USA","2018","Pepper of the genus Piper, whole","Export","14497792","4640481","Weight in kilograms","4640481"
"USA","2018","Pepper of the genus Piper, whole","Re-Export","9731793","3112972","Weight in kilograms","3112972"
"USA","2018","Pepper of the genus Piper, crushed or ground","Import","83585544","17672183","Weight in kilograms","17672183"
"USA","2018","Pepper of the genus Piper, crushed or ground","Export","29938145","4651886","Weight in kilograms","4651886"
"USA","2018","Pepper of the genus Piper, crushed or ground","Re-Export","8626943","1355443","Weight in kilograms","1355443"
"USA","2018","Capsicum or Pimenta, dried, crushed or ground","Import","321187718","140266522.019727","Weight in kilograms","140266522.019727"
"USA","2018","Capsicum or Pimenta, dried, crushed or ground","Export","24888024","7765059","Weight in kilograms","7765059"
"USA","2018","Capsicum or Pimenta, dried, crushed or ground","Re-Export","8171365","2371291","Weight in kilograms","2371291"
"USA","2018","Vanilla beans","Import","628891344","1420744","Weight in kilograms","1420744"
"USA","2018","Vanilla beans","Export","22865825","668212","Weight in kilograms","668212"
"USA","2018","Vanilla beans","Re-Export","9571655","278440","Weight in kilograms","278440"
"USA","2018","Cinnamon and cinnamon-tree flowers whole","Import","83062232","16725299","Weight in kilograms","16725299"
"USA","2018","Cinnamon and cinnamon-tree flowers whole","Export","2152783","319193","Weight in kilograms","319193"
"USA","2018","Cinnamon and cinnamon-tree flowers whole","Re-Export","1272543","210362","Weight in kilograms","210362"
"USA","2018","Cinnamon and cinnamon-tree flowers crushed or ground","Import","41476994","11160533","Weight in kilograms","11160533"
"USA","2018","Cinnamon and cinnamon-tree flowers crushed or ground","Export","10661018","1940729","Weight in kilograms","1940729"
"USA","2018","Cinnamon and cinnamon-tree flowers crushed or ground","Re-Export","3110310","523202","Weight in kilograms","523202"
"USA","2018","Cloves (whole fruit, cloves and stems)","Import","14160790","1696606","Weight in kilograms","1696606"
"USA","2018","Cloves (whole fruit, cloves and stems)","Export","1166777","252591","Weight in kilograms","252591"
"USA","2018","Cloves (whole fruit, cloves and stems)","Re-Export","689315","161869","Weight in kilograms","161869"
"USA","2018","Nutmeg","Import","14458818","1986108","Weight in kilograms","1986108"
"USA","2018","Nutmeg","Export","1835134","218880","Weight in kilograms","218880"
"USA","2018","Nutmeg","Re-Export","922876","116588","Weight in kilograms","116588"
"USA","2018","Mace","Import","1867638","321660","Weight in kilograms","321660"
"USA","2018","Mace","Export","245337","26036","Weight in kilograms","26036"
"USA","2018","Mace","Re-Export","84886","7640","Weight in kilograms","7640"
"USA","2018","Cardamoms","Import","19205261","1302682","Weight in kilograms","1302682"
"USA","2018","Cardamoms","Export","1795298","172850","Weight in kilograms","172850"
"USA","2018","Cardamoms","Re-Export","689241","50618","Weight in kilograms","50618"
"USA","2018","Anise or badian seeds","Import","26577489","10886034","Weight in kilograms","10886034"
"USA","2018","Anise or badian seeds","Export","2324530","502314","Weight in kilograms","502314"
"USA","2018","Anise or badian seeds","Re-Export","858198","214322","Weight in kilograms","214322"
"USA","2018","Coriander seeds","Import","8681674","5874639","Weight in kilograms","5874639"
"USA","2018","Coriander seeds","Export","2144985","931825","Weight in kilograms","931825"
"USA","2018","Coriander seeds","Re-Export","263475","155106","Weight in kilograms","155106"
"USA","2018","Cumin seeds","Import","47939883","15953700","Weight in kilograms","15953700"
"USA","2018","Cumin seeds","Export","2822129","627287","Weight in kilograms","627287"
"USA","2018","Cumin seeds","Re-Export","649674","181553","Weight in kilograms","181553"
"USA","2018","Ginger","Import","125280411","88598244","Weight in kilograms","88598244"
"USA","2018","Ginger","Export","5494114","2388424","Weight in kilograms","2388424"
"USA","2018","Ginger","Re-Export","2115528","931264","Weight in kilograms","931264"
"USA","2018","Saffron","Import","16559696","62387","Weight in kilograms","62387"
"USA","2018","Saffron","Export","521021","16653","Weight in kilograms","16653"
"USA","2018","Saffron","Re-Export","67570","4899","Weight in kilograms","4899"
"USA","2018","Turmeric (curcuma)","Import","37963960","9652808","Weight in kilograms","9652808"
"USA","2018","Turmeric (curcuma)","Export","2858218","510896","Weight in kilograms","510896"
"USA","2018","Turmeric (curcuma)","Re-Export","990620","173774","Weight in kilograms","173774"
"USA","2018","Mixtures of spices","Import","35463738","5362398","Weight in kilograms","5362398"
"USA","2018","Mixtures of spices","Export","8293036","1997605","Weight in kilograms","1997605"
"USA","2018","Mixtures of spices","Re-Export","639184","104248","Weight in kilograms","104248"
"USA","2018","Spices nes","Import","88728506","25564833","Weight in kilograms","25564833"
"USA","2018","Spices nes","Export","27929144","5073106","Weight in kilograms","5073106"
"USA","2018","Spices nes","Re-Export","2874633","619118","Weight in kilograms","619118"
"USA","2017","Coffee, not roasted, not decaffeinated","Import","4909234762","1430249661","Weight in kilograms","1430249661"
"USA","2017","Coffee, not roasted, not decaffeinated","Export","159873224","31888921","Weight in kilograms","31888921"
"USA","2017","Coffee, not roasted, not decaffeinated","Re-Export","157549116","31429400","Weight in kilograms","31429400"
"USA","2017","Coffee, not roasted, decaffeinated","Import","387133725","101071045","Weight in kilograms","101071045"
"USA","2017","Coffee, not roasted, decaffeinated","Export","7910789","2688069","Weight in kilograms","2688069"
"USA","2017","Coffee, not roasted, decaffeinated","Re-Export","4422547","1507858","Weight in kilograms","1507858"
"USA","2017","Coffee, roasted, not decaffeinated","Import","949555565","86670075","Weight in kilograms","86670075"
"USA","2017","Coffee, roasted, not decaffeinated","Export","657871180","80816586","Weight in kilograms","80816586"
"USA","2017","Coffee, roasted, not decaffeinated","Re-Export","20186105","2208608","Weight in kilograms","2208608"
"USA","2017","Coffee, roasted, decaffeinated","Import","67626963","6350057","Weight in kilograms","6350057"
"USA","2017","Coffee, roasted, decaffeinated","Export","43307759","5500335","Weight in kilograms","5500335"
"USA","2017","Coffee, roasted, decaffeinated","Re-Export","1827048","215493","Weight in kilograms","215493"
"USA","2017","Coffee husks and skins","Import","635602","135269","Weight in kilograms","135269"
"USA","2017","Coffee husks and skins","Export","3895249","849131","Weight in kilograms","849131"
"USA","2017","Coffee husks and skins","Re-Export","1158643","278321","Weight in kilograms","278321"
"USA","2017","Tea, green (unfermented) in packages < 3 kg","Import","82688702","5190884","Weight in kilograms","5190884"
"USA","2017","Tea, green (unfermented) in packages < 3 kg","Export","33785926","5835409","Weight in kilograms","5835409"
"USA","2017","Tea, green (unfermented) in packages < 3 kg","Re-Export","7254489","1513717","Weight in kilograms","1513717"
"USA","2017","Tea, green (unfermented) in packages > 3 kg","Import","66364437","11512371","Weight in kilograms","11512371"
"USA","2017","Tea, green (unfermented) in packages > 3 kg","Export","10342845","2210751","Weight in kilograms","2210751"
"USA","2017","Tea, green (unfermented) in packages > 3 kg","Re-Export","2463046","550530","Weight in kilograms","550530"
"USA","2017","Tea, black (fermented or partly) in packages < 3 kg","Import","142030437","15442674","Weight in kilograms","15442674"
"USA","2017","Tea, black (fermented or partly) in packages < 3 kg","Export","76624822","7269157","Weight in kilograms","7269157"
"USA","2017","Tea, black (fermented or partly) in packages < 3 kg","Re-Export","15434140","1219254","Weight in kilograms","1219254"
"USA","2017","Tea, black (fermented or partly) in packages > 3 kg","Import","195481483","94155448.94033","Weight in kilograms","94155448.94033"
"USA","2017","Tea, black (fermented or partly) in packages > 3 kg","Export","15093065","3182042","Weight in kilograms","3182042"
"USA","2017","Tea, black (fermented or partly) in packages > 3 kg","Re-Export","2522324","495153","Weight in kilograms","495153"
"USA","2017","Mate","Import","6389806","1519305","Weight in kilograms","1519305"
"USA","2017","Mate","Export","880041","166332","Weight in kilograms","166332"
"USA","2017","Mate","Re-Export","221531","32599","Weight in kilograms","32599"
"USA","2017","Pepper of the genus Piper, whole","Import","383253543","60752597","Weight in kilograms","60752597"
"USA","2017","Pepper of the genus Piper, whole","Export","17200966","5519755","Weight in kilograms","5519755"
"USA","2017","Pepper of the genus Piper, whole","Re-Export","12253227","3921348","Weight in kilograms","3921348"
"USA","2017","Pepper of the genus Piper, crushed or ground","Import","103051196","17534457","Weight in kilograms","17534457"
"USA","2017","Pepper of the genus Piper, crushed or ground","Export","39872605","7427369","Weight in kilograms","7427369"
"USA","2017","Pepper of the genus Piper, crushed or ground","Re-Export","9962627","2354878","Weight in kilograms","2354878"
"USA","2017","Capsicum or Pimenta, dried, crushed or ground","Import","299208472","127649693.055866","Weight in kilograms","127649693.055866"
"USA","2017","Capsicum or Pimenta, dried, crushed or ground","Export","18889405","5903800","Weight in kilograms","5903800"
"USA","2017","Capsicum or Pimenta, dried, crushed or ground","Re-Export","7865601","2195738","Weight in kilograms","2195738"
"USA","2017","Vanilla beans","Import","535029143","1520809","Weight in kilograms","1520809"
"USA","2017","Vanilla beans","Export","15826111","454919","Weight in kilograms","454919"
"USA","2017","Vanilla beans","Re-Export","3269384","82244","Weight in kilograms","82244"
"USA","2017","Cinnamon and cinnamon-tree flowers whole","Import","77750357","19097874","Weight in kilograms","19097874"
"USA","2017","Cinnamon and cinnamon-tree flowers whole","Export","2342515","406231","Weight in kilograms","406231"
"USA","2017","Cinnamon and cinnamon-tree flowers whole","Re-Export","1440695","279629","Weight in kilograms","279629"
"USA","2017","Cinnamon and cinnamon-tree flowers crushed or ground","Import","44522689","15086965","Weight in kilograms","15086965"
"USA","2017","Cinnamon and cinnamon-tree flowers crushed or ground","Export","8257175","1689985","Weight in kilograms","1689985"
"USA","2017","Cinnamon and cinnamon-tree flowers crushed or ground","Re-Export","2696023","474853","Weight in kilograms","474853"
"USA","2017","Cloves (whole fruit, cloves and stems)","Import","14352602","1827045","Weight in kilograms","1827045"
"USA","2017","Cloves (whole fruit, cloves and stems)","Export","885101","198776","Weight in kilograms","198776"
"USA","2017","Cloves (whole fruit, cloves and stems)","Re-Export","415447","98479","Weight in kilograms","98479"
"USA","2017","Nutmeg","Import","15126742","1867177","Weight in kilograms","1867177"
"USA","2017","Nutmeg","Export","2244746","278599","Weight in kilograms","278599"
"USA","2017","Nutmeg","Re-Export","492086","57306","Weight in kilograms","57306"
"USA","2017","Mace","Import","2308063","297752","Weight in kilograms","297752"
"USA","2017","Mace","Export","345784","48140","Weight in kilograms","48140"
"USA","2017","Mace","Re-Export","148294","15138","Weight in kilograms","15138"
"USA","2017","Cardamoms","Import","12815298","981107","Weight in kilograms","981107"
"USA","2017","Cardamoms","Export","1595327","161420","Weight in kilograms","161420"
"USA","2017","Cardamoms","Re-Export","370936","44240","Weight in kilograms","44240"
"USA","2017","Anise or badian seeds","Import","28041733","10970800","Weight in kilograms","10970800"
"USA","2017","Anise or badian seeds","Export","1790864","384416","Weight in kilograms","384416"
"USA","2017","Anise or badian seeds","Re-Export","461930","100894","Weight in kilograms","100894"
"USA","2017","Coriander seeds","Import","7946468","5297992","Weight in kilograms","5297992"
"USA","2017","Coriander seeds","Export","2837560","1335503","Weight in kilograms","1335503"
"USA","2017","Coriander seeds","Re-Export","508233","261212","Weight in kilograms","261212"
"USA","2017","Cumin seeds","Import","46416878","14887393","Weight in kilograms","14887393"
"USA","2017","Cumin seeds","Export","2668459","626737","Weight in kilograms","626737"
"USA","2017","Cumin seeds","Re-Export","796067","183539","Weight in kilograms","183539"
"USA","2017","Ginger","Import","114938627","82776955","Weight in kilograms","82776955"
"USA","2017","Ginger","Export","4694041","2140992","Weight in kilograms","2140992"
"USA","2017","Ginger","Re-Export","1730980","850912","Weight in kilograms","850912"
"USA","2017","Saffron","Import","16417050","51426","Weight in kilograms","51426"
"USA","2017","Saffron","Export","463049","39252","Weight in kilograms","39252"
"USA","2017","Saffron","Re-Export","235362","27733","Weight in kilograms","27733"
"USA","2017","Turmeric (curcuma)","Import","35073005","9371851","Weight in kilograms","9371851"
"USA","2017","Turmeric (curcuma)","Export","2033035","382663","Weight in kilograms","382663"
"USA","2017","Turmeric (curcuma)","Re-Export","886620","182826","Weight in kilograms","182826"
"USA","2017","Mixtures of spices","Import","33068378","5466533.6408429","No Quantity","0"
"USA","2017","Mixtures of spices","Export","9676792","2225860","Weight in kilograms","2225860"
"USA","2017","Mixtures of spices","Re-Export","649223","108532","Weight in kilograms","108532"
"USA","2017","Spices nes","Import","85175291","29348640","Weight in kilograms","29348640"
"USA","2017","Spices nes","Export","28913305","5271851","Weight in kilograms","5271851"
"USA","2017","Spices nes","Re-Export","2458479","533190","Weight in kilograms","533190"
"USA","2016","Coffee, not roasted, not decaffeinated","Import","4531992836","1417105808.20532","Weight in kilograms","1417105808.20532"
"USA","2016","Coffee, not roasted, not decaffeinated","Export","186238405","39108247","Weight in kilograms","39108247"
"USA","2016","Coffee, not roasted, not decaffeinated","Re-Export","180958483","38385404","Weight in kilograms","38385404"
"USA","2016","Coffee, not roasted, decaffeinated","Import","366804464","101135936","Weight in kilograms","101135936"
"USA","2016","Coffee, not roasted, decaffeinated","Export","4964382","1554915","Weight in kilograms","1554915"
"USA","2016","Coffee, not roasted, decaffeinated","Re-Export","3509162","1050526","Weight in kilograms","1050526"
"USA","2016","Coffee, roasted, not decaffeinated","Import","786343079","78702039","Weight in kilograms","78702039"
"USA","2016","Coffee, roasted, not decaffeinated","Export","698121999","83899775","Weight in kilograms","83899775"
"USA","2016","Coffee, roasted, not decaffeinated","Re-Export","20364888","2187672","Weight in kilograms","2187672"
"USA","2016","Coffee, roasted, decaffeinated","Import","60697385","6458444","Weight in kilograms","6458444"
"USA","2016","Coffee, roasted, decaffeinated","Export","40026145","5083961","Weight in kilograms","5083961"
"USA","2016","Coffee, roasted, decaffeinated","Re-Export","1906706","282895","Weight in kilograms","282895"
"USA","2016","Coffee substitutes containing coffee","Import","778956","172351","Weight in kilograms","172351"
"USA","2016","Coffee substitutes containing coffee","Export","3796288","793105","Weight in kilograms","793105"
"USA","2016","Coffee substitutes containing coffee","Re-Export","830644","154688","Weight in kilograms","154688"
"USA","2016","Tea, green (unfermented) in packages < 3 kg","Import","77803086","5396017","Weight in kilograms","5396017"
"USA","2016","Tea, green (unfermented) in packages < 3 kg","Export","27445265","5269921","Weight in kilograms","5269921"
"USA","2016","Tea, green (unfermented) in packages < 3 kg","Re-Export","6106806","1265038","Weight in kilograms","1265038"
"USA","2016","Tea, green (unfermented) in packages > 3 kg","Import","65925586","12070870","Weight in kilograms","12070870"
"USA","2016","Tea, green (unfermented) in packages > 3 kg","Export","8568846","1914161","Weight in kilograms","1914161"
"USA","2016","Tea, green (unfermented) in packages > 3 kg","Re-Export","2349977","515143","Weight in kilograms","515143"
"USA","2016","Tea, black (fermented or partly) in packages < 3 kg","Import","139587478","15214372","Weight in kilograms","15214372"
"USA","2016","Tea, black (fermented or partly) in packages < 3 kg","Export","76872887","7520728","Weight in kilograms","7520728"
"USA","2016","Tea, black (fermented or partly) in packages < 3 kg","Re-Export","14530192","1068370","Weight in kilograms","1068370"
"USA","2016","Tea, black (fermented or partly) in packages > 3 kg","Import","199805800","98385016.7739062","No Quantity","0"
"USA","2016","Tea, black (fermented or partly) in packages > 3 kg","Export","15155398","3013491","Weight in kilograms","3013491"
"USA","2016","Tea, black (fermented or partly) in packages > 3 kg","Re-Export","3110000","758013","Weight in kilograms","758013"
"USA","2016","Mate","Import","7990380","1864284","Weight in kilograms","1864284"
"USA","2016","Mate","Export","1104605","162936","Weight in kilograms","162936"
"USA","2016","Mate","Re-Export","380932","50641","Weight in kilograms","50641"
"USA","2016","Pepper of the genus Piper, whole","Import","490205446","53870354","Weight in kilograms","53870354"
"USA","2016","Pepper of the genus Piper, whole","Export","17347047","5811635","Weight in kilograms","5811635"
"USA","2016","Pepper of the genus Piper, whole","Re-Export","12085631","4030811","Weight in kilograms","4030811"
"USA","2016","Pepper of the genus Piper, crushed or ground","Import","149221648","21312802","Weight in kilograms","21312802"
"USA","2016","Pepper of the genus Piper, crushed or ground","Export","38890190","8343844","Weight in kilograms","8343844"
"USA","2016","Pepper of the genus Piper, crushed or ground","Re-Export","9194315","2293826","Weight in kilograms","2293826"
"USA","2016","Capsicum or Pimenta, dried, crushed or ground","Import","305581659","126508816","Weight in kilograms","126508816"
"USA","2016","Capsicum or Pimenta, dried, crushed or ground","Export","18133057","5459942","Weight in kilograms","5459942"
"USA","2016","Capsicum or Pimenta, dried, crushed or ground","Re-Export","6571903","1807132","Weight in kilograms","1807132"
"USA","2016","Vanilla beans","Import","306567866","1610853","Weight in kilograms","1610853"
"USA","2016","Vanilla beans","Export","12152016","337968","Weight in kilograms","337968"
"USA","2016","Vanilla beans","Re-Export","4188361","84069","Weight in kilograms","84069"
"USA","2016","Cinnamon and cinnamon-tree flowers whole","Import","54860329","18345321","Weight in kilograms","18345321"
"USA","2016","Cinnamon and cinnamon-tree flowers whole","Export","2089750","405860","Weight in kilograms","405860"
