"Country or Area","Year","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"USA","2017","Molasses, except cane molasses","Export","12682480","49683689","Weight in kilograms","49683689"
"USA","2017","Molasses, except cane molasses","Re-Export","260380","1029615","Weight in kilograms","1029615"
"USA","2017","Chewing gum containing sugar, except medicinal","Import","117428631","35212308","Weight in kilograms","35212308"
"USA","2017","Chewing gum containing sugar, except medicinal","Export","33946403","6973769","Weight in kilograms","6973769"
"USA","2017","Chewing gum containing sugar, except medicinal","Re-Export","2212955","494260","Weight in kilograms","494260"
"USA","2017","Sugar confectionery not chewing gum, no cocoa content","Import","1728957192","600456524.324892","Weight in kilograms","601285460.324892"
"USA","2017","Sugar confectionery not chewing gum, no cocoa content","Export","534793349","152586569","Weight in kilograms","152586569"
"USA","2017","Sugar confectionery not chewing gum, no cocoa content","Re-Export","28644295","8614471","Weight in kilograms","8614471"
"USA","2016","Raw sugar, cane","Import","1290626605","2363435346","Weight in kilograms","2363435346"
"USA","2016","Raw sugar, cane","Export","1961397","2902726","Weight in kilograms","2902726"
"USA","2016","Raw sugar, cane","Re-Export","411947","601011","Weight in kilograms","601011"
"USA","2016","Raw sugar, beet","Import","1117142","1365598","Weight in kilograms","1365598"
"USA","2016","Raw sugar, beet","Export","701712","760000","Weight in kilograms","760000"
"USA","2016","Raw sugar, beet","Re-Export","20800","11147","Weight in kilograms","11147"
"USA","2016","Refined sugar, in solid form, flavoured or coloured","Import","21730620","11354546","Weight in kilograms","11354546"
"USA","2016","Refined sugar, in solid form, flavoured or coloured","Export","31864857","18407088","Weight in kilograms","18407088"
"USA","2016","Refined sugar, in solid form, flavoured or coloured","Re-Export","927509","1042651","Weight in kilograms","1042651"
"USA","2016","Refined sugar, in solid form, nes, pure sucrose","Import","517729271","744885514.203022","Weight in kilograms","744885514.203022"
"USA","2016","Refined sugar, in solid form, nes, pure sucrose","Export","49035135","54320626.4221534","Weight in kilograms","54320626.4221534"
"USA","2016","Refined sugar, in solid form, nes, pure sucrose","Re-Export","10168150","12858843","Weight in kilograms","12858843"
"USA","2016","Lactose and lactose syrup","Import","10862476","","No Quantity","0"
"USA","2016","Lactose and lactose syrup","Export","285818420","362042647","Weight in kilograms","362042647"
"USA","2016","Lactose and lactose syrup","Re-Export","539093","285955","Weight in kilograms","285955"
"USA","2016","Maple sugar and maple syrup","Import","177959695","27947242","Weight in kilograms","27947242"
"USA","2016","Maple sugar and maple syrup","Export","29776978","5789458","Weight in kilograms","5789458"
"USA","2016","Maple sugar and maple syrup","Re-Export","1670272","243218","Weight in kilograms","243218"
"USA","2016","Glucose, glucose syrup < 20% fructose","Import","148743344","192139251.180964","No Quantity","0"
"USA","2016","Glucose, glucose syrup < 20% fructose","Export","263796781","442065163","Weight in kilograms","442065163"
"USA","2016","Glucose, glucose syrup < 20% fructose","Re-Export","9303734","15844548","Weight in kilograms","15844548"
"USA","2016","Glucose including syrup of 20%-50% dry weight fructos","Import","20699832","58221940","Weight in kilograms","58221940"
"USA","2016","Glucose including syrup of 20%-50% dry weight fructos","Export","23533768","64965888","Weight in kilograms","64965888"
"USA","2016","Glucose including syrup of 20%-50% dry weight fructos","Re-Export","203204","481379","Weight in kilograms","481379"
"USA","2016","Fructose, chemically pure","Import","11777262","8897072","Weight in kilograms","8897072"
"USA","2016","Fructose, chemically pure","Export","58564702","65983771","Weight in kilograms","65983771"
"USA","2016","Fructose, chemically pure","Re-Export","376593","381578","Weight in kilograms","381578"
"USA","2016","Fructose, syrup > 50% fructose, not pure fructose","Import","87517475","81901245","Weight in kilograms","81901245"
"USA","2016","Fructose, syrup > 50% fructose, not pure fructose","Export","461822984","1333272101","Weight in kilograms","1333272101"
"USA","2016","Fructose, syrup > 50% fructose, not pure fructose","Re-Export","7484249","14894380","Weight in kilograms","14894380"
"USA","2016","Sugar nes, invert sugar, caramel and artificial honey","Import","102354449","106825247","Weight in kilograms","106825247"
"USA","2016","Sugar nes, invert sugar, caramel and artificial honey","Export","118543922","108837944","Weight in kilograms","108837944"
"USA","2016","Sugar nes, invert sugar, caramel and artificial honey","Re-Export","4761013","2420987","Weight in kilograms","2420987"
"USA","2016","Cane molasses","Import","125866701","506715011","Weight in kilograms","506715011"
"USA","2016","Cane molasses","Export","16897792","103364622","Weight in kilograms","103364622"
"USA","2016","Cane molasses","Re-Export","276534","857064","Weight in kilograms","857064"
"USA","2016","Molasses, except cane molasses","Import","26744071","68709942","Weight in kilograms","68709942"
"USA","2016","Molasses, except cane molasses","Export","14546499","57575723","Weight in kilograms","57575723"
"USA","2016","Molasses, except cane molasses","Re-Export","402410","1452155","Weight in kilograms","1452155"
"USA","2016","Chewing gum containing sugar, except medicinal","Import","111378335","34872652","Weight in kilograms","34872652"
"USA","2016","Chewing gum containing sugar, except medicinal","Export","37324043","7749250","Weight in kilograms","7749250"
"USA","2016","Chewing gum containing sugar, except medicinal","Re-Export","2306145","488898","Weight in kilograms","488898"
"USA","2016","Sugar confectionery not chewing gum, no cocoa content","Import","1717891334","595529969","Weight in kilograms","596134267"
"USA","2016","Sugar confectionery not chewing gum, no cocoa content","Export","521368209","151634585","Weight in kilograms","151634585"
"USA","2016","Sugar confectionery not chewing gum, no cocoa content","Re-Export","26850303","7490165","Weight in kilograms","7490165"

