Country,Year,Flow,Trade,Category
USA,2016,Import,1506956,cotton
USA,2016,Export,420488,cotton
USA,2016,Re-Export,43560,cotton
USA,2016,Export,9527521,cotton
USA,2016,Import,13172867,cotton
USA,2016,Re-Export,25723,cotton
USA,2016,Import,1755430,cotton
USA,2016,Export,49862958,cotton
USA,2016,Re-Export,153232,cotton
USA,2016,Import,5726075,cotton
USA,2016,Export,2196837,cotton
USA,2016,Re-Export,160295,cotton
USA,2016,Import,235317,cotton
USA,2016,Export,337336,cotton
USA,2016,Re-Export,16994,cotton
USA,2016,Import,3352632,cotton
USA,2016,Export,1278993,cotton
USA,2016,Re-Export,94373,cotton
USA,2016,Import,4455050,cotton
USA,2016,Export,15105515,cotton
USA,2016,Re-Export,129441,cotton
USA,2016,Import,9737938,cotton
USA,2016,Export,617432569,cotton
USA,2016,Re-Export,385486,cotton
USA,2016,Import,3649961,cotton
USA,2016,Export,353286488,cotton
USA,2016,Re-Export,26393,cotton
USA,2016,Import,86044,cotton
USA,2016,Export,14642,cotton
USA,2016,Import,10170,cotton
USA,2016,Export,86346,cotton
USA,2016,Import,649983,cotton
USA,2016,Export,454425,cotton
USA,2016,Re-Export,75468,cotton
USA,2016,Import,7105668,cotton
USA,2016,Export,16675569,cotton
USA,2016,Re-Export,13597,cotton
USA,2016,Import,24943432,cotton
USA,2016,Export,54800713,cotton
USA,2016,Re-Export,45894,cotton
USA,2016,Import,5472884,cotton
USA,2016,Export,6884296,cotton
USA,2016,Re-Export,8218,cotton
USA,2016,Import,406647,cotton
USA,2016,Export,434413,cotton
USA,2016,Re-Export,19069,cotton
USA,2016,Import,4251949,cotton
USA,2016,Export,5268115,cotton
USA,2016,Re-Export,8632,cotton
USA,2016,Import,2957672,cotton
USA,2016,Export,222162,cotton
USA,2016,Re-Export,41725,cotton
USA,2016,Import,432759,cotton
USA,2016,Export,7000,cotton
USA,2016,Import,1720,cotton
USA,2016,Import,2206,cotton
USA,2016,Export,468992,cotton
USA,2016,Import,959162,cotton
USA,2016,Export,115402,cotton
USA,2016,Re-Export,7210,cotton
USA,2016,Import,8804870,cotton
USA,2016,Export,53061,cotton
USA,2016,Re-Export,14163,cotton
USA,2016,Import,1766663,cotton
USA,2016,Export,4850,cotton
USA,2016,Import,1302545,cotton
USA,2016,Export,8573,cotton
USA,2016,Re-Export,2765,cotton
USA,2016,Import,415135,cotton
USA,2016,Export,162673,cotton
USA,2016,Import,3423635,cotton
USA,2016,Export,2653865,cotton
USA,2016,Re-Export,158723,cotton
USA,2016,Import,5198934,cotton
USA,2016,Export,65053974,cotton
USA,2016,Re-Export,60365,cotton
USA,2016,Import,1231679,cotton
USA,2016,Export,27874150,cotton
USA,2016,Re-Export,17240,cotton
USA,2016,Import,8116,cotton
USA,2016,Export,2750,cotton
USA,2016,Export,8154,cotton
USA,2016,Re-Export,4532,cotton
USA,2016,Import,32109,cotton
USA,2016,Export,17203,cotton
USA,2016,Re-Export,3186,cotton
USA,2016,Import,3310920,cotton
USA,2016,Export,6905964,cotton
USA,2016,Import,7146341,cotton
USA,2016,Export,309239,cotton
USA,2016,Import,2510736,cotton
USA,2016,Export,7215827,cotton
USA,2016,Import,85925,cotton
USA,2016,Export,80217,cotton
USA,2016,Re-Export,26361,cotton
USA,2016,Import,1602893,cotton
USA,2016,Export,1614869,cotton
USA,2016,Import,958286,cotton
USA,2016,Export,145811,cotton
USA,2016,Re-Export,11227,cotton
USA,2016,Import,4967,cotton
USA,2016,Export,4410,cotton
USA,2016,Export,18075,cotton
USA,2016,Import,25864,cotton
USA,2016,Export,65616,cotton
USA,2016,Import,117079,cotton
USA,2016,Export,532868,cotton
USA,2016,Import,38317,cotton
USA,2016,Import,147343,cotton
USA,2016,Import,935,cotton
USA,2016,Export,5286,cotton
USA,2016,Import,637535,cotton
USA,2016,Export,11084,cotton
USA,2016,Import,36167994,cotton
USA,2016,Export,3834962,cotton
USA,2016,Re-Export,583526,cotton
USA,2016,Import,5844856,cotton
USA,2016,Export,5103015,cotton
USA,2016,Re-Export,4505612,cotton
USA,2016,Import,14319843,cotton
USA,2016,Export,3487715,cotton
USA,2016,Re-Export,938870,cotton
USA,2016,Import,23722899,cotton
USA,2016,Export,1811685,cotton
USA,2016,Re-Export,510393,cotton
USA,2016,Import,1359255,cotton
USA,2016,Export,302522,cotton
USA,2016,Re-Export,13312,cotton
USA,2016,Import,2339257,cotton
USA,2016,Export,786232,cotton
USA,2016,Re-Export,201949,cotton
USA,2016,Import,14426007,cotton
USA,2016,Export,6406807,cotton
USA,2016,Re-Export,787158,cotton
USA,2016,Import,17390680,cotton
USA,2016,Export,2048180,cotton
USA,2016,Re-Export,942490,cotton
USA,2016,Import,365755,cotton
USA,2016,Export,476026,cotton
USA,2016,Re-Export,20309,cotton
USA,2016,Import,10877226,cotton
USA,2016,Export,516730,cotton
USA,2016,Re-Export,64840,cotton
USA,2016,Import,1643294,cotton
USA,2016,Export,506951,cotton
USA,2016,Re-Export,171314,cotton
USA,2016,Import,32373393,cotton
USA,2016,Export,4434363,cotton
USA,2016,Re-Export,1465091,cotton
USA,2016,Import,910552,cotton
USA,2016,Export,3496339,cotton
USA,2016,Re-Export,99732,cotton
USA,2016,Import,10231395,cotton
USA,2016,Export,2175074,cotton
USA,2016,Re-Export,569013,cotton
USA,2016,Import,1564897,cotton
USA,2016,Export,687181,cotton
USA,2016,Re-Export,275924,cotton
USA,2016,Import,6211929,cotton
USA,2016,Export,1629589,cotton
USA,2016,Re-Export,397222,cotton
USA,2016,Import,3745380,cotton
USA,2016,Export,1924516,cotton
USA,2016,Re-Export,14637,cotton
USA,2016,Import,9134825,cotton
USA,2016,Export,673213,cotton
USA,2016,Re-Export,131436,cotton
USA,2016,Import,4021958,cotton
USA,2016,Export,916967,cotton
USA,2016,Re-Export,349253,cotton
USA,2016,Import,268634704,cotton
USA,2016,Export,33986800,cotton
USA,2016,Re-Export,19940892,cotton
USA,2016,Import,9613769,cotton
USA,2016,Export,1971137,cotton
USA,2016,Re-Export,694695,cotton
USA,2016,Import,9368824,cotton
USA,2016,Export,2591181,cotton
USA,2016,Re-Export,553684,cotton
USA,2016,Import,6885181,cotton
USA,2016,Export,8279376,cotton
USA,2016,Re-Export,96433,cotton
USA,2016,Import,16470407,cotton
USA,2016,Export,1370096,cotton
USA,2016,Re-Export,406670,cotton
USA,2016,Import,4359752,cotton
USA,2016,Export,355853,cotton
USA,2016,Re-Export,80969,cotton
USA,2016,Import,11352145,cotton
USA,2016,Export,5688637,cotton
USA,2016,Re-Export,712723,cotton
USA,2016,Import,8131636,cotton
USA,2016,Export,7041764,cotton
USA,2016,Re-Export,2460899,cotton
USA,2016,Import,5628189,cotton
USA,2016,Export,5426598,cotton
USA,2016,Re-Export,403551,cotton
USA,2016,Import,11159229,cotton
USA,2016,Export,88472683,cotton
USA,2016,Re-Export,1430592,cotton
USA,2016,Import,16312633,cotton
USA,2016,Export,63830723,cotton
USA,2016,Re-Export,1416036,cotton
USA,2016,Import,3662077,cotton
USA,2016,Export,470774,cotton
USA,2016,Re-Export,155675,cotton
USA,2016,Import,64929555,cotton
USA,2016,Export,154536189,cotton
USA,2016,Re-Export,7381142,cotton
USA,2016,Import,3436212,cotton
USA,2016,Export,4434305,cotton
USA,2016,Re-Export,70775,cotton
USA,2016,Import,6883093,cotton
USA,2016,Export,1486154,cotton
USA,2016,Re-Export,314129,cotton
USA,2016,Import,7769893,cotton
USA,2016,Export,2585999,cotton
USA,2016,Re-Export,678428,cotton
USA,2016,Import,981616,cotton
USA,2016,Export,160703,cotton
USA,2016,Re-Export,35660,cotton
USA,2016,Import,10363732,cotton
USA,2016,Export,4335847,cotton
USA,2016,Re-Export,597956,cotton
USA,2016,Import,35686845,cotton
USA,2016,Export,713318,cotton
USA,2016,Re-Export,162349,cotton
USA,2016,Import,17244088,cotton
USA,2016,Export,1311859,cotton
USA,2016,Re-Export,6405,cotton
USA,2016,Import,8613438,cotton
USA,2016,Export,327565,cotton
USA,2016,Re-Export,41350,cotton
USA,2016,Import,431290,cotton
USA,2016,Export,1372414,cotton
USA,2016,Re-Export,574919,cotton
USA,2016,Import,3669973,cotton
USA,2016,Export,2861090,cotton
USA,2016,Re-Export,80132,cotton
USA,2016,Import,88011,cotton
USA,2016,Export,35275,cotton
USA,2016,Re-Export,5612,cotton
USA,2016,Import,2118995,cotton
USA,2016,Export,598454,cotton
USA,2016,Re-Export,178433,cotton
USA,2016,Import,1808612,cotton
USA,2016,Export,1581852,cotton
USA,2016,Re-Export,44089,cotton
USA,2016,Import,1509025,cotton
USA,2016,Export,1039253,cotton
USA,2016,Re-Export,14825,cotton
USA,2016,Import,1653814,cotton
USA,2016,Export,272679,cotton
USA,2016,Re-Export,152925,cotton
USA,2016,Import,652600,cotton
USA,2016,Export,431656,cotton
USA,2016,Re-Export,123384,cotton
USA,2016,Import,751770,cotton
USA,2016,Export,1725104,cotton
USA,2016,Re-Export,36335,cotton
USA,2016,Import,1828503,cotton
USA,2016,Export,465084,cotton
USA,2016,Re-Export,243335,cotton
USA,2016,Import,3160682,cotton
USA,2016,Export,1258031,cotton
USA,2016,Re-Export,377642,cotton
USA,2016,Import,4860418,cotton
USA,2016,Export,824290,cotton
USA,2016,Re-Export,499856,cotton
USA,2016,Import,3538757,cotton
USA,2016,Export,1558891,cotton
USA,2016,Re-Export,71872,cotton
USA,2016,Import,5597289,cotton
USA,2016,Export,1393943,cotton
USA,2016,Re-Export,126014,cotton
USA,2016,Import,10688061,cotton
USA,2016,Export,4796875,cotton
USA,2016,Re-Export,223361,cotton
USA,2016,Import,2033820,cotton
USA,2016,Export,332219,cotton
USA,2016,Re-Export,126616,cotton
USA,2016,Import,26679269,cotton
USA,2016,Export,14117483,cotton
USA,2016,Re-Export,4315360,cotton
USA,2016,Import,1098695,cotton
USA,2016,Export,602859,cotton
USA,2016,Re-Export,224235,cotton
USA,2016,Import,13014097,cotton
USA,2016,Export,5564248,cotton
USA,2016,Re-Export,1345835,cotton
USA,2016,Import,1242991,cotton
USA,2016,Export,5215434,cotton
USA,2016,Re-Export,129538,cotton
USA,2016,Import,513507,cotton
USA,2016,Export,1452514,cotton
USA,2016,Re-Export,15970,cotton
USA,2016,Import,1659617,cotton
USA,2016,Export,472912,cotton
USA,2016,Re-Export,51719,cotton
USA,2016,Import,1431289,cotton
USA,2016,Export,1256369,cotton
USA,2016,Re-Export,69369,cotton
USA,2016,Import,129401,cotton
USA,2016,Export,694848,cotton
USA,2016,Import,1960162,cotton
USA,2016,Export,455004,cotton
USA,2016,Re-Export,35870,cotton
USA,2016,Import,1558685,cotton
USA,2016,Export,266283,cotton
USA,2016,Re-Export,44914,cotton
USA,2016,Import,1360122,cotton
USA,2016,Export,344594,cotton
USA,2016,Re-Export,62472,cotton
USA,2016,Import,1406010,cotton
USA,2016,Export,68360,cotton
USA,2016,Re-Export,41445,cotton
USA,2016,Import,253916,cotton
USA,2016,Import,2726379,cotton
USA,2016,Export,308784,cotton
USA,2016,Re-Export,192120,cotton
USA,2016,Import,4995866,cotton
USA,2016,Export,279716,cotton
USA,2016,Re-Export,74103,cotton
USA,2016,Import,2459307,cotton
USA,2016,Export,571759,cotton
USA,2016,Re-Export,52905,cotton
China,2018,Import,4658336,pharma
China,2018,Export,14767945,pharma
China,2018,Re-Import,4995,pharma
China,2018,Import,55636136,pharma
China,2018,Export,1275967133,pharma
China,2018,Re-Import,708363,pharma
China,2018,Import,824742136,pharma
China,2018,Export,115746838,pharma
China,2018,Import,363638788,pharma
China,2018,Export,13225191,pharma
China,2018,Import,7171725302,pharma
China,2018,Export,554934467,pharma
China,2018,Re-Import,2131153,pharma
China,2018,Import,611819,pharma
China,2018,Export,32515573,pharma
China,2018,Import,34787127,pharma
China,2018,Export,339149191,pharma
China,2018,Re-Import,134307,pharma
China,2018,Import,2428273,pharma
China,2018,Export,304298,pharma
China,2018,Import,16228159,pharma
China,2018,Export,2897050,pharma
China,2018,Import,253888623,pharma
China,2018,Export,312391591,pharma
China,2018,Re-Import,77251,pharma
China,2018,Import,181559104,pharma
China,2018,Export,194640172,pharma
China,2018,Import,1692451756,pharma
China,2018,Export,365248619,pharma
China,2018,Import,720683029,pharma
China,2018,Export,333609185,pharma
China,2018,Re-Import,9421,pharma
China,2018,Import,1531357606,pharma
China,2018,Export,41368481,pharma
China,2018,Import,1265247318,pharma
China,2018,Export,44276385,pharma
China,2018,Import,416569261,pharma
China,2018,Export,12729699,pharma
China,2018,Import,296991028,pharma
China,2018,Export,75484094,pharma
China,2018,Re-Import,304,pharma
China,2018,Import,12034675350,pharma
China,2018,Export,2878401980,pharma
China,2018,Re-Import,2503228,pharma
China,2018,Import,159916176,pharma
China,2018,Export,449816996,pharma
China,2018,Re-Import,455627,pharma
China,2018,Import,68596676,pharma
China,2018,Export,984783675,pharma
China,2018,Re-Import,624531,pharma
China,2018,Import,195011401,pharma
China,2018,Export,7656320,pharma
China,2018,Re-Import,142,pharma
China,2018,Import,57052112,pharma
China,2018,Export,1509354,pharma
China,2018,Import,205553889,pharma
China,2018,Export,571488007,pharma
China,2018,Import,153792441,pharma
China,2018,Export,15230976,pharma
China,2018,Re-Import,1106,pharma
China,2018,Import,8648482,pharma
China,2018,Export,176800757,pharma
China,2018,Re-Import,40021,pharma
China,2018,Import,102660977,pharma
China,2018,Export,22092869,pharma
China,2017,Import,2066802,pharma
China,2017,Export,18503243,pharma
China,2017,Import,26082450,pharma
China,2017,Export,992068069,pharma
China,2017,Re-Import,533687,pharma
China,2017,Import,498914807,pharma
China,2017,Export,58638577,pharma
China,2017,Import,324512305,pharma
China,2017,Export,8852412,pharma
China,2017,Import,6199803151,pharma
China,2017,Export,506865211,pharma
China,2017,Re-Import,1030527,pharma
China,2017,Import,253408,pharma
China,2017,Export,31393339,pharma
China,2017,Import,33485494,pharma
China,2017,Export,283190731,pharma
China,2017,Export,54,pharma
China,2017,Import,6492813,pharma
China,2017,Export,104544,pharma
China,2017,Import,11103960,pharma
China,2017,Export,4193122,pharma
China,2017,Import,217143988,pharma
China,2017,Export,267512499,pharma
China,2017,Import,100862152,pharma
China,2017,Export,155928091,pharma
China,2017,Import,1394282658,pharma
China,2017,Export,289090116,pharma
China,2017,Re-Import,7581,pharma
China,2017,Import,622008857,pharma
China,2017,Export,223255468,pharma
China,2017,Re-Import,7834392,pharma
China,2017,Import,1320754724,pharma
China,2017,Export,35783748,pharma
China,2017,Import,1264065851,pharma
China,2017,Export,35017862,pharma
China,2017,Re-Import,144300,pharma
China,2017,Import,287472718,pharma
China,2017,Export,11424623,pharma
China,2017,Import,305439404,pharma
China,2017,Export,65002394,pharma
China,2017,Import,11885849515,pharma
China,2017,Export,2264293264,pharma
China,2017,Re-Import,509601,pharma
China,2017,Import,119975182,pharma
China,2017,Export,410507900,pharma
China,2017,Re-Import,217563,pharma
China,2017,Import,61199800,pharma
China,2017,Export,935816246,pharma
China,2017,Re-Import,603003,pharma
China,2017,Import,177442482,pharma
China,2017,Export,6093928,pharma
China,2017,Re-Import,1819,pharma
China,2017,Import,47198549,pharma
China,2017,Export,1835623,pharma
China,2017,Import,210020054,pharma
China,2017,Export,546419376,pharma
China,2017,Import,103432566,pharma
China,2017,Export,15997873,pharma
China,2017,Re-Import,534,pharma
China,2017,Import,7628912,pharma
China,2017,Export,149453515,pharma
China,2017,Re-Import,31507,pharma
China,2017,Import,76746335,pharma
China,2017,Export,22126428,pharma
China,2017,Re-Import,3644,pharma
China,2016,Import,606884,pharma
China,2016,Export,14800649,pharma
China,2016,Import,26371641,pharma
China,2016,Export,835891621,pharma
China,2016,Import,4897825899,pharma
China,2016,Export,540759161,pharma
China,2016,Import,239058312,pharma
China,2016,Export,63936338,pharma
China,2016,Import,272394759,pharma
China,2016,Export,12431396,pharma
China,2016,Import,246581890,pharma
China,2016,Export,15577078,pharma
China,2016,Import,2930758,pharma
China,2016,Export,31359963,pharma
China,2016,Import,40091702,pharma
China,2016,Export,292796869,pharma
China,2016,Import,275672,pharma
China,2016,Export,127419,pharma
China,2016,Import,9192469,pharma
China,2016,Export,4751070,pharma
China,2016,Import,203706456,pharma
China,2016,Export,284647148,pharma
China,2016,Import,69269899,pharma
China,2016,Export,142944679,pharma
China,2016,Import,1024901322,pharma
China,2016,Export,263790149,pharma
China,2016,Import,625106599,pharma
China,2016,Export,158965018,pharma
China,2016,Import,1105280727,pharma
China,2016,Export,28298853,pharma
China,2016,Import,1013571060,pharma
China,2016,Export,31055874,pharma
China,2016,Import,224252028,pharma
China,2016,Export,12341617,pharma
China,2016,Import,261612296,pharma
China,2016,Export,58381579,pharma
China,2016,Import,9766326791,pharma
China,2016,Export,2076196206,pharma
China,2016,Import,105331442,pharma
China,2016,Export,377604904,pharma
China,2016,Import,44567043,pharma
China,2016,Export,917488173,pharma
China,2016,Import,180118738,pharma
China,2016,Export,4863948,pharma
China,2016,Import,49637483,pharma
China,2016,Export,1419842,pharma
China,2016,Import,160313191,pharma
China,2016,Export,626092259,pharma
China,2016,Import,78936475,pharma
China,2016,Export,15559330,pharma
China,2016,Import,5550812,pharma
China,2016,Export,150444085,pharma
China,2016,Import,74161084,pharma
China,2016,Export,29391148,pharma
Germany,2018,Import,9284708.17192072,pharma
Germany,2018,Export,8665879.01852168,pharma
Germany,2018,Import,212707971.344728,pharma
Germany,2018,Export,149202024.810586,pharma
Germany,2018,Import,1185988825.3139,pharma
Germany,2018,Export,654581945.031135,pharma
Germany,2018,Import,154427943.135252,pharma
Germany,2018,Export,175229612.863537,pharma
Germany,2018,Import,23187122211.1329,pharma
Germany,2018,Export,28584839548.6541,pharma
Germany,2018,Import,714331.06903263,pharma
Germany,2018,Export,331167.12298216,pharma
Germany,2018,Import,7269202.92036875,pharma
Germany,2018,Export,6634036.62814472,pharma
Germany,2018,Export,2081793.40878048,pharma
Germany,2018,Import,73539448.031827807,pharma
Germany,2018,Export,11695821.353009,pharma
Germany,2018,Import,155551.93627312,pharma
Germany,2018,Export,1148583.94462856,pharma
Germany,2018,Import,429049654.157659,pharma
Germany,2018,Export,6550717948.98999,pharma
Germany,2018,Import,148412952.113156,pharma
Germany,2018,Export,48812791.8869198,pharma
Germany,2018,Import,508464346.162773,pharma
Germany,2018,Export,1306212288.92194,pharma
Germany,2018,Import,654578923.217289,pharma
Germany,2018,Export,3209758060.75406,pharma
Germany,2018,Import,551714762.645275,pharma
Germany,2018,Export,405705782.276499,pharma
Germany,2018,Import,1336331603.67616,pharma
Germany,2018,Export,2586286032.03269,pharma
Germany,2018,Import,251664741.694389,pharma
Germany,2018,Export,2506163350.80138,pharma
Germany,2018,Import,156163237.334794,pharma
Germany,2018,Export,662484862.297937,pharma
Germany,2018,Import,25057989208.1087,pharma
Germany,2018,Export,45080349180.4881,pharma
Germany,2018,Import,418585985.950938,pharma
Germany,2018,Export,473332954.423686,pharma
Germany,2018,Import,475982366.103282,pharma
Germany,2018,Export,342057197.638624,pharma
Germany,2018,Import,541720346.40182,pharma
Germany,2018,Export,604627715.186892,pharma
Germany,2018,Import,35610052.0621445,pharma
Germany,2018,Export,65200499.7796652,pharma
Germany,2018,Import,108114093.934999,pharma
Germany,2018,Export,891834374.888029,pharma
Germany,2018,Import,183266440.122476,pharma
Germany,2018,Export,637944705.358476,pharma
Germany,2018,Import,45455738.6568969,pharma
Germany,2018,Export,46289059.0995661,pharma
Germany,2018,Import,100939831.366939,pharma
Germany,2018,Export,720412850.152178,pharma
Germany,2017,Import,5814025.86430554,pharma
Germany,2017,Export,4258264.42865096,pharma
Germany,2017,Import,172909131.77514,pharma
Germany,2017,Export,98088288.7628726,pharma
Germany,2017,Import,979993140.840036,pharma
Germany,2017,Export,407161100.107549,pharma
Germany,2017,Import,136663551.106258,pharma
Germany,2017,Export,148144873.077771,pharma
Germany,2017,Import,21907451988.9768,pharma
Germany,2017,Export,24266808915.2314,pharma
Germany,2017,Import,107608.3069992,pharma
Germany,2017,Export,227510.57832439,pharma
Germany,2017,Import,36225006.1049033,pharma
Germany,2017,Export,4801744.58097982,pharma
Germany,2017,Export,558223.31827554,pharma
Germany,2017,Import,59949970.1404905,pharma
Germany,2017,Export,14418133.4497384,pharma
Germany,2017,Export,451853.69719631,pharma
Germany,2017,Import,369356004.465646,pharma
Germany,2017,Export,1575355370.22064,pharma
Germany,2017,Import,132313811.142428,pharma
Germany,2017,Export,53150056.3767219,pharma
Germany,2017,Import,607340247.406309,pharma
Germany,2017,Export,1158603055.27906,pharma
Germany,2017,Import,658386465.617841,pharma
Germany,2017,Export,3713532788.41532,pharma
Germany,2017,Import,470991334.46584,pharma
Germany,2017,Export,370253224.793605,pharma
Germany,2017,Import,1222211918.36322,pharma
Germany,2017,Export,2207047779.7864,pharma
Germany,2017,Import,265392671.796744,pharma
Germany,2017,Export,2206394379.43856,pharma
Germany,2017,Import,142841532.979567,pharma
Germany,2017,Export,678380017.074575,pharma
Germany,2017,Import,22632981452.6322,pharma
Germany,2017,Export,42335733148.6218,pharma
Germany,2017,Import,379817262.613756,pharma
Germany,2017,Export,459214076.31005,pharma
Germany,2017,Import,450483521.687947,pharma
Germany,2017,Export,345650159.842117,pharma
Germany,2017,Import,445934796.555923,pharma
Germany,2017,Export,522263725.784121,pharma
Germany,2017,Import,38021911.4922074,pharma
Germany,2017,Export,65481776.0594143,pharma
Germany,2017,Import,101455134.568338,pharma
Germany,2017,Export,811981482.610794,pharma
Germany,2017,Import,184047598.404315,pharma
Germany,2017,Export,588940618.887982,pharma
Germany,2017,Import,40420194.4270534,pharma
Germany,2017,Export,49983231.3175894,pharma
Germany,2017,Import,79546566.959484,pharma
Germany,2017,Export,762304878.495698,pharma
Germany,2016,Import,4133757.28461108,pharma
Germany,2016,Export,11044619.1305835,pharma
Germany,2016,Import,146854748.777672,pharma
Germany,2016,Export,59877363.8324486,pharma
Germany,2016,Import,17132113310.3109,pharma
Germany,2016,Export,21673918945.8188,pharma
Germany,2016,Import,941385633.697969,pharma
Germany,2016,Export,502821137.333598,pharma
Germany,2016,Import,141373660.193375,pharma
Germany,2016,Export,143030834.87335,pharma
Germany,2016,Import,373389719.236943,pharma
Germany,2016,Export,498702457.041026,pharma
Germany,2016,Import,199018.7303202,pharma
Germany,2016,Export,199727.90383854,pharma
Germany,2016,Import,103763367.975971,pharma
Germany,2016,Export,8135338.73194746,pharma
Germany,2016,Export,2447271.46607064,pharma
Germany,2016,Import,58136320.4742394,pharma
Germany,2016,Export,9119053.92032778,pharma
Germany,2016,Export,165813.599028,pharma
Germany,2016,Import,350454787.034374,pharma
Germany,2016,Export,357811366.966343,pharma
Germany,2016,Import,111577158.78849301,pharma
Germany,2016,Export,42263565.2232308,pharma
Germany,2016,Import,696867340.061475,pharma
Germany,2016,Export,1071426104.8562,pharma
Germany,2016,Import,618153035.010378,pharma
Germany,2016,Export,4059373150.41613,pharma
Germany,2016,Import,446420225.724519,pharma
Germany,2016,Export,290321103.425469,pharma
Germany,2016,Import,1264126182.04625,pharma
Germany,2016,Export,2402823577.87068,pharma
Germany,2016,Import,235809990.172592,pharma
Germany,2016,Export,2668177025.21824,pharma
Germany,2016,Import,155836209.086522,pharma
Germany,2016,Export,583131847.12295,pharma
Germany,2016,Import,22552276406.2671,pharma
Germany,2016,Export,37265256013.5243,pharma
Germany,2016,Import,390746652.0806,pharma
Germany,2016,Export,457800834.688338,pharma
Germany,2016,Import,461470048.335133,pharma
Germany,2016,Export,352640308.273275,pharma
Germany,2016,Import,440576387.842079,pharma
Germany,2016,Export,543714793.327994,pharma
Germany,2016,Import,47871871.2289662,pharma
Germany,2016,Export,64297575.8227829,pharma
Germany,2016,Import,127333798.027015,pharma
Germany,2016,Export,930110866.251761,pharma
Germany,2016,Import,194553906.957215,pharma
Germany,2016,Export,538302212.406174,pharma
Germany,2016,Import,33843923.7413269,pharma
Germany,2016,Export,38113629.3993121,pharma
Germany,2016,Import,103739475.548629,pharma
Germany,2016,Export,753331108.475954,pharma
USA,2018,Import,4935506,pharma
USA,2018,Export,52709850,pharma
USA,2018,Re-Export,321918,pharma
USA,2018,Import,419204311,pharma
USA,2018,Export,509041546,pharma
USA,2018,Re-Export,4847742,pharma
USA,2018,Import,5761899247,pharma
USA,2018,Export,2364216200,pharma
USA,2018,Re-Export,26071834,pharma
USA,2018,Import,14032478,pharma
USA,2018,Export,600893706,pharma
USA,2018,Re-Export,83902,pharma
USA,2018,Import,31275811998,pharma
USA,2018,Export,20197145034,pharma
USA,2018,Re-Export,1161890879,pharma
USA,2018,Import,7209287,pharma
USA,2018,Export,14414270,pharma
USA,2018,Re-Export,162695,pharma
USA,2018,Import,37919920,pharma
USA,2018,Export,30882295,pharma
USA,2018,Re-Export,747513,pharma
USA,2018,Import,14505,pharma
USA,2018,Export,93661999,pharma
USA,2018,Re-Export,5366183,pharma
USA,2018,Export,166059928,pharma
USA,2018,Re-Export,1763768,pharma
USA,2018,Import,26100545,pharma
USA,2018,Import,4371490,pharma
USA,2018,Export,14601370,pharma
USA,2018,Re-Export,340915,pharma
USA,2018,Import,1074247115,pharma
USA,2018,Export,1113807757,pharma
USA,2018,Re-Export,39021670,pharma
USA,2018,Import,565607865,pharma
USA,2018,Export,89987111,pharma
USA,2018,Re-Export,20672437,pharma
USA,2018,Import,2163863115,pharma
USA,2018,Export,829218874,pharma
USA,2018,Re-Export,25336129,pharma
USA,2018,Import,1845457617,pharma
USA,2018,Export,195011247,pharma
USA,2018,Re-Export,7175687,pharma
USA,2018,Import,2182894981,pharma
USA,2018,Export,206531902,pharma
USA,2018,Re-Export,16255893,pharma
USA,2018,Import,6600383782,pharma
USA,2018,Export,824621878,pharma
USA,2018,Re-Export,37994462,pharma
USA,2018,Import,1737135889,pharma
USA,2018,Export,115456924,pharma
USA,2018,Re-Export,5381393,pharma
USA,2018,Import,250133314,pharma
USA,2018,Export,491346249,pharma
USA,2018,Re-Export,6037445,pharma
USA,2018,Import,56278670623,pharma
USA,2018,Export,17867519303,pharma
USA,2018,Re-Export,3179909751,pharma
USA,2018,Import,557182592,pharma
USA,2018,Export,386275122,pharma
USA,2018,Re-Export,33564323,pharma
USA,2018,Import,601567322,pharma
USA,2018,Export,288403360,pharma
USA,2018,Re-Export,67627007,pharma
USA,2018,Import,466270782,pharma
USA,2018,Export,1194347565,pharma
USA,2018,Re-Export,378895632,pharma
USA,2018,Import,44864789,pharma
USA,2018,Export,90958141,pharma
USA,2018,Re-Export,1518405,pharma
USA,2018,Import,915633072,pharma
USA,2018,Export,73605705,pharma
USA,2018,Re-Export,3597938,pharma
USA,2018,Import,473353500,pharma
USA,2018,Export,281574703,pharma
USA,2018,Re-Export,14452089,pharma
USA,2018,Import,43502690,pharma
USA,2018,Export,27496595,pharma
USA,2018,Re-Export,3840881,pharma
USA,2018,Import,2129191395,pharma
USA,2018,Export,35691003,pharma
USA,2018,Re-Export,122753,pharma
USA,2017,Import,7774722,pharma
USA,2017,Export,47199597,pharma
USA,2017,Re-Export,113076,pharma
USA,2017,Import,402166698,pharma
USA,2017,Export,452287835,pharma
USA,2017,Re-Export,7638412,pharma
USA,2017,Import,5053922618,pharma
USA,2017,Export,1419080608,pharma
USA,2017,Re-Export,18122092,pharma
USA,2017,Import,13706243,pharma
USA,2017,Export,630281831,pharma
USA,2017,Re-Export,1976779,pharma
USA,2017,Import,21304381719,pharma
USA,2017,Export,18265895828,pharma
USA,2017,Re-Export,559641368,pharma
USA,2017,Import,9428965,pharma
USA,2017,Export,14047143,pharma
USA,2017,Re-Export,264949,pharma
USA,2017,Import,38191154,pharma
USA,2017,Export,31984095,pharma
USA,2017,Re-Export,3860594,pharma
USA,2017,Import,22269,pharma
USA,2017,Export,51617128,pharma
USA,2017,Re-Export,304925,pharma
USA,2017,Export,267915438,pharma
