"Country or Area","Year","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"China","2017","Semi-finished bars, iron or non-alloy steel <0.25%C, rectangular, nes","Import","13783640","38919801.9354666","Weight in kilograms","38919801.9354666"
"China","2017","Semi-finished bars, iron or non-alloy steel <0.25%C, rectangular, nes","Export","8665","6886","Weight in kilograms","6886"
"China","2017","Semi-finished product, iron or non-alloy steel <0.25%C, nes","Import","456171","587505","Weight in kilograms","587505"
"China","2017","Semi-finished product, iron or non-alloy steel <0.25%C, nes","Export","13401","4316.89919354839","Weight in kilograms","4316.89919354839"
"China","2017","Semi-finished product, iron or non-alloy steel <0.25%C, nes","Re-Import","119","71","Weight in kilograms","71"
"China","2017","Semi-finished product, iron or non-alloy steel >0.25%C","Import","11195952","13992152","Weight in kilograms","13992152"
"China","2017","Semi-finished product, iron or non-alloy steel >0.25%C","Export","444044","857263","Weight in kilograms","857263"
"China","2017","Semi-finished product, iron or non-alloy steel >0.25%C","Re-Import","689","410","Weight in kilograms","410"
"China","2017","Hot rolled iron or non-alloy steel, coil,width >600mm, t >10mm, nes","Import","1195057","2436583","Weight in kilograms","2436583"
"China","2017","Hot rolled iron or non-alloy steel, coil,width >600mm, t >10mm, nes","Export","6311312","11393884","Weight in kilograms","11393884"
"China","2017","Hot rolled iron or non-alloy steel, coil,width >600mm, t >10mm, nes","Re-Import","21798","32919","Weight in kilograms","32919"
"China","2017","Hot rolled iron or non-alloy steel, coil,width >600mm, t 4.75-10mm, nes","Import","70747457","103617610","Weight in kilograms","103617610"
"China","2017","Hot rolled iron or non-alloy steel, coil,width >600mm, t 4.75-10mm, nes","Export","12922201","21776649","Weight in kilograms","21776649"
"China","2017","Hot rolled iron or non-alloy steel, coil,width >600mm, t 4.75-10mm, nes","Re-Import","75269","95823","Weight in kilograms","95823"
"China","2017","Hot rolled iron or non-alloy steel, coil,width >600mm, t 3-4.75mm, nes","Import","780173039","1269262758","Weight in kilograms","1269262758"
"China","2017","Hot rolled iron or non-alloy steel, coil,width >600mm, t 3-4.75mm, nes","Export","18956290","39204493","Weight in kilograms","39204493"
"China","2017","Hot rolled iron or non-alloy steel, coil,width >600mm, t 3-4.75mm, nes","Re-Import","129810","175480","Weight in kilograms","175480"
"China","2017","Hot rolled iron or non-alloy steel, coil,width >600mm, t <3mm thick, ne","Import","526402419","816149427.514262","Weight in kilograms","816149427.514262"
"China","2017","Hot rolled iron or non-alloy steel, coil,width >600mm, t <3mm thick, ne","Export","24468300","","Weight in kilograms","42820904.3679121"
"China","2017","Hot rolled iron or non-alloy steel, coil,width >600mm, t <3mm thick, ne","Re-Import","4010","6390","Weight in kilograms","6390"
"China","2017","Hot rolled iron or non-alloy steel, flat,width >600mm, t >10mm, nes","Import","651240968","","Weight in kilograms","1147664629.29619"
"China","2017","Hot rolled iron or non-alloy steel, flat,width >600mm, t >10mm, nes","Export","85594623","134601805","Weight in kilograms","134601805"
"China","2017","Hot rolled iron or non-alloy steel, flat,width >600mm, t >10mm, nes","Re-Import","19535102","33288312","Weight in kilograms","33288312"
"China","2017","Hot rolled iron or non-alloy steel, flat,width >600mm, t 4.75-10mm, nes","Import","31258994","54152895","Weight in kilograms","54152895"
"China","2017","Hot rolled iron or non-alloy steel, flat,width >600mm, t 4.75-10mm, nes","Export","60922416","107296574.976256","Weight in kilograms","107296574.976256"
"China","2017","Hot rolled iron or non-alloy steel, flat,width >600mm, t 4.75-10mm, nes","Re-Import","1364284","2109561","Weight in kilograms","2109561"
"China","2017","Hot rolled iron or non-alloy steel, flat,width >600mm, t 3.0-4.75mm, ne","Import","2366799","2275851","Weight in kilograms","2275851"
"China","2017","Hot rolled iron or non-alloy steel, flat,width >600mm, t 3.0-4.75mm, ne","Export","10898263","20731972","Weight in kilograms","20731972"
"China","2017","Hot rolled iron or non-alloy steel, flat,width >600mm, t 3.0-4.75mm, ne","Re-Import","234428","346739","Weight in kilograms","346739"
"China","2017","Hot rolled iron or non-alloy steel, flat,width >600mm, t <3mm, nes","Import","2137391","4514487","Weight in kilograms","4514487"
"China","2017","Hot rolled iron or non-alloy steel, flat,width >600mm, t <3mm, nes","Export","8731924","16910249","Weight in kilograms","16910249"
"China","2017","Hot rolled iron or non-alloy steel, flat,width >600mm, t <3mm, nes","Re-Import","11345","14676","Weight in kilograms","14676"
"China","2017","Hot rolled iron or non-alloy steel, width >600mm, nes","Import","289287","328808","Weight in kilograms","328808"
"China","2017","Hot rolled iron or non-alloy steel, width >600mm, nes","Export","12210339","13338329","Weight in kilograms","13338329"
"China","2017","Hot rolled iron or non-alloy steel, width >600mm, nes","Re-Import","173333","245460","Weight in kilograms","245460"
"China","2017","Cold rolled iron or non-alloy steel, coil, width >600mm, t >3mm, nes","Import","7925303","9843205","Weight in kilograms","9843205"
"China","2017","Cold rolled iron or non-alloy steel, coil, width >600mm, t >3mm, nes","Export","4767984","7484545","Weight in kilograms","7484545"
"China","2017","Cold rolled iron or non-alloy steel, coil, width >600mm, t >3mm, nes","Re-Import","4904","2452","Weight in kilograms","2452"
"China","2017","Cold rolled iron or non-alloy steel, coil, width >600mm, t 1-3mm, nes","Import","271406328","388229097","Weight in kilograms","388229097"
"China","2017","Cold rolled iron or non-alloy steel, coil, width >600mm, t 1-3mm, nes","Export","733018416","1440126903","Weight in kilograms","1440126903"
"China","2017","Cold rolled iron or non-alloy steel, coil, width >600mm, t 1-3mm, nes","Re-Import","5426","427","Weight in kilograms","427"
"China","2017","Cold rolled iron or non-alloy steel, coil, width >600mm, t 0.5-1mm, nes","Import","534554853","822035445","Weight in kilograms","822035445"
"China","2017","Cold rolled iron or non-alloy steel, coil, width >600mm, t 0.5-1mm, nes","Export","723237636","1363827847","Weight in kilograms","1363827847"
"China","2017","Cold rolled iron or non-alloy steel, coil, width >600mm, t <0.5mm, nes","Import","459884590","705873118","Weight in kilograms","705873118"
"China","2017","Cold rolled iron or non-alloy steel, coil, width >600mm, t <0.5mm, nes","Export","337468866","620490508.980034","Weight in kilograms","620490508.980034"
"China","2017","Cold rolled iron or non-alloy steel, flat, w >600mm, t <0.5mm, 355 mpa","Import","2257256","6794388","Weight in kilograms","6794388"
"China","2017","Cold rolled iron or non-alloy steel, flat, w >600mm, t <0.5mm, 355 mpa","Export","6318390","9792644","Weight in kilograms","9792644"
"China","2017","Cold rolled iron or non-alloy steel, flat, width >600mm, t >3mm, nes","Import","1034221","703154","Weight in kilograms","703154"
"China","2017","Cold rolled iron or non-alloy steel, flat, width >600mm, t >3mm, nes","Export","5738310","","Weight in kilograms","7469128.66066059"
"China","2017","Cold rolled iron or non-alloy steel, flat, width >600mm, t >3mm, nes","Re-Import","8987","18600","Weight in kilograms","18600"
"China","2017","Cold rolled iron or non-alloy steel, flat, width >600mm, t 1-3mm, nes","Import","3606678","5164154","Weight in kilograms","5164154"
"China","2017","Cold rolled iron or non-alloy steel, flat, width >600mm, t 1-3mm, nes","Export","36703508","60107250.1011456","Weight in kilograms","60107250.1011456"
"China","2017","Cold rolled iron or non-alloy steel, flat, width >600mm, t 1-3mm, nes","Re-Import","834","1790","Weight in kilograms","1790"
"China","2017","Cold rolled iron or non-alloy steel, flat, width >600mm, t 0.5-1mm, nes","Import","4437961","6189846","Weight in kilograms","6189846"
"China","2017","Cold rolled iron or non-alloy steel, flat, width >600mm, t 0.5-1mm, nes","Export","52908884","88603999","Weight in kilograms","88603999"
"China","2017","Cold rolled iron or non-alloy steel, flat, width >600mm, t 0.5-1mm, nes","Re-Import","18582","17040","Weight in kilograms","17040"
"China","2017","Cold rolled iron or non-alloy steel, flat, width >600mm, nes","Import","1128880","935176","Weight in kilograms","935176"
"China","2017","Cold rolled iron or non-alloy steel, flat, width >600mm, nes","Export","7338431","9011090","Weight in kilograms","9011090"
"China","2017","Flat rolled iron or non-alloy steel, coated with tin, w >600mm, t >0.5m","Import","301779","289877","Weight in kilograms","289877"
"China","2017","Flat rolled iron or non-alloy steel, coated with tin, w >600mm, t >0.5m","Export","6638558","4610877","Weight in kilograms","4610877"
"China","2017","Flat rolled iron or non-alloy steel, coated with tin, w >600mm, t <0.5m","Import","16169071","23257180","Weight in kilograms","23257180"
"China","2017","Flat rolled iron or non-alloy steel, coated with tin, w >600mm, t <0.5m","Export","892435304","1114176596.69966","Weight in kilograms","1114176596.69966"
"China","2017","Flat rolled iron or non-alloy steel, coated with tin, w >600mm, t <0.5m","Re-Import","1987504","2396649","Weight in kilograms","2396649"
"China","2017","Flat rolled iron or non-alloy steel, coated with lead, width >600mm","Import","84777","86924","Weight in kilograms","86924"
"China","2017","Flat rolled iron or non-alloy steel, coated with lead, width >600mm","Export","1447441","2215570","Weight in kilograms","2215570"
"China","2017","Flat rolled iron or non-alloy steel, electro plate/zinc,w >600mm, nes","Import","792048659","942124139","Weight in kilograms","942124139"
"China","2017","Flat rolled iron or non-alloy steel, electro plate/zinc,w >600mm, nes","Export","91828598","106141926","Weight in kilograms","106141926"
"China","2017","Flat rolled iron or non-alloy steel, electro plate/zinc,w >600mm, nes","Re-Import","14533506","19783295","Weight in kilograms","19783295"
"China","2017","Flat rolled iron or non-alloy steel, coat/zinc, corrugated, w >600m, ne","Import","338843","444547","Weight in kilograms","444547"
"China","2017","Flat rolled iron or non-alloy steel, coat/zinc, corrugated, w >600m, ne","Export","226732627","262045262","Weight in kilograms","262045262"
"China","2017","Flat rolled iron or non-alloy steel, coat/zinc, corrugated, w >600m, ne","Re-Import","175102","265309","Weight in kilograms","265309"
"China","2017","Flat rolled iron or non-alloy steel, coated with zinc, width >600mm, ne","Import","1080500140","1199054128","Weight in kilograms","1199054128"
"China","2017","Flat rolled iron or non-alloy steel, coated with zinc, width >600mm, ne","Export","5273656087","8468005842","Weight in kilograms","8468005842"
"China","2017","Flat rolled iron or non-alloy steel, coated with zinc, width >600mm, ne","Re-Import","15227039","18849519","Weight in kilograms","18849519"
"China","2017","Flat rolled iron or non-alloy steel, coated chromium/oxides, w> 600 mm","Import","13548520","19569077","Weight in kilograms","19569077"
"China","2017","Flat rolled iron or non-alloy steel, coated chromium/oxides, w> 600 mm","Export","159546232","207787186","Weight in kilograms","207787186"
"China","2017","Flat rolled iron or non-alloy steel, coated chromium/oxides, w> 600 mm","Re-Import","70446","116880","Weight in kilograms","116880"
"China","2017","Flat rolled iron or non-alloy steel, coated with aluminium, width>600mm","Import","250317735","278394299","Weight in kilograms","278394299"
"China","2017","Flat rolled iron or non-alloy steel, coated with aluminium, width>600mm","Export","1083580373","1515461008","Weight in kilograms","1515461008"
"China","2017","Flat rolled iron or non-alloy steel, coated with aluminium, width>600mm","Re-Import","360288","352350","Weight in kilograms","352350"
"China","2017","Flat rolled iron or non-alloy steel, painted/plastic coated,width>600mm","Import","128945699","114473838","Weight in kilograms","114473838"
"China","2017","Flat rolled iron or non-alloy steel, painted/plastic coated,width>600mm","Export","4497768758","6235472377","Weight in kilograms","6235472377"
"China","2017","Flat rolled iron or non-alloy steel, painted/plastic coated,width>600mm","Re-Import","1162776","1239320","Weight in kilograms","1239320"
"China","2017","Flat rolled iron or non-alloy steel, clad/plated/coated, w >600mm, nes","Import","134132354","91886214","Weight in kilograms","91886214"
"China","2017","Flat rolled iron or non-alloy steel, clad/plated/coated, w >600mm, nes","Export","110897100","105365921","Weight in kilograms","105365921"
"China","2017","Flat rolled iron or non-alloy steel, clad/plated/coated, w >600mm, nes","Re-Import","1017422","1422938","Weight in kilograms","1422938"
"China","2017","Hot rolled iron or non-alloy steel, w <600mm, t<3mm myp275/t>3mm myp355","Import","20895512","18416644.2933659","Weight in kilograms","18416644.2933659"
"China","2017","Hot rolled iron or non-alloy steel, w <600mm, t<3mm myp275/t>3mm myp355","Export","144461466","297699442","Weight in kilograms","297699442"
"China","2017","Hot rolled iron or non-alloy steel, w <600mm, t<3mm myp275/t>3mm myp355","Re-Import","46219","77660","Weight in kilograms","77660"
"China","2017","Hot box rolled iron or non-alloy steel, flat, w 150-600mm,t >4mm, uncla","Import","11393","2493","Weight in kilograms","2493"
"China","2017","Hot box rolled iron or non-alloy steel, flat, w 150-600mm,t >4mm, uncla","Export","1481348","1018602","Weight in kilograms","1018602"
"China","2017","Hot rolled iron or non-alloy steel, width <600mm, t >4.75mm, unclad nes","Import","7181526","7105090","Weight in kilograms","7105090"
"China","2017","Hot rolled iron or non-alloy steel, width <600mm, t >4.75mm, unclad nes","Export","16224158","18147941","Weight in kilograms","18147941"
"China","2017","Hot rolled iron or non-alloy steel, width <600mm, t >4.75mm, unclad nes","Re-Import","212841","264098","Weight in kilograms","264098"
"China","2017","Hot rolled iron or non-alloy steel, width <600mm unclad, nes","Import","79150833","44522416","Weight in kilograms","44522416"
"China","2017","Hot rolled iron or non-alloy steel, width <600mm unclad, nes","Export","19631848","22903927","Weight in kilograms","22903927"
"China","2017","Hot rolled iron or non-alloy steel, width <600mm unclad, nes","Re-Import","5083","2609","Weight in kilograms","2609"
"China","2017","Flat rolled iron or non-alloy steel, width <600mm, unclad, <0.25% C, ne","Import","47033352","38142614.6023235","Weight in kilograms","38142614.6023235"
"China","2017","Flat rolled iron or non-alloy steel, width <600mm, unclad, <0.25% C, ne","Export","39725412","46439089.0114542","Weight in kilograms","46439089.0114542"
"China","2017","Flat rolled iron or non-alloy steel, width <600mm, unclad, <0.25% C, ne","Re-Import","51505","44751","Weight in kilograms","44751"
"China","2017","Flat rolled iron or non-alloy steel, width <600mm, unclad, nes","Import","6650479","4492636","Weight in kilograms","4492636"
"China","2017","Flat rolled iron or non-alloy steel, width <600mm, unclad, nes","Export","12493167","17247757","Weight in kilograms","17247757"
"China","2017","Flat rolled iron or non-alloy steel, width <600mm, plated with tin","Import","2896457","1722615.11551776","Weight in kilograms","1722615.11551776"
"China","2017","Flat rolled iron or non-alloy steel, width <600mm, plated with tin","Export","2641405","2301504","Weight in kilograms","2301504"
"China","2017","Flat rolled iron or non-alloy steel, width <600mm, plated with tin","Re-Import","154771","68527.7578544836","Weight in kilograms","68527.7578544836"
"China","2017","Flat rolled steel, <600mm, electro-plated zinc, nes","Import","28009099","19559385.5663906","Weight in kilograms","19559385.5663906"
"China","2017","Flat rolled steel, <600mm, electro-plated zinc, nes","Export","15217881","","Weight in kilograms","21399528.6389658"
"China","2017","Flat rolled steel, <600mm, electro-plated zinc, nes","Re-Import","146328","129552","Weight in kilograms","129552"
"China","2017","Flat rolled iron or non-alloy steel, <600mm, coated with zinc, nes","Import","10261399","8986118","Weight in kilograms","8986118"
"China","2017","Flat rolled iron or non-alloy steel, <600mm, coated with zinc, nes","Export","152413827","214602330","Weight in kilograms","214602330"
"China","2017","Flat rolled iron or non-alloy steel, <600mm, coated with zinc, nes","Re-Import","30922","29676","Weight in kilograms","29676"
"China","2017","Flat rolled iron or non-alloy steel, <600mm, painted/plastic coated","Import","32153363","8761169","Weight in kilograms","8761169"
"China","2017","Flat rolled iron or non-alloy steel, <600mm, painted/plastic coated","Export","46229816","45942515.9502832","Weight in kilograms","45942515.9502832"
"China","2017","Flat rolled iron or non-alloy steel, <600mm, painted/plastic coated","Re-Import","124","1","Weight in kilograms","1"
"China","2017","Flat rolled iron or non-alloy steel, <600mm, plated/coated, nes","Import","73276584","26503528","Weight in kilograms","26503528"
"China","2017","Flat rolled iron or non-alloy steel, <600mm, plated/coated, nes","Export","23821548","12447668","Weight in kilograms","12447668"
"China","2017","Flat rolled iron or non-alloy steel, <600mm, plated/coated, nes","Re-Import","32658","14833","Weight in kilograms","14833"
"China","2017","Flat rolled iron or non-alloy steel, width <600mm, clad","Import","50676496","15735963","Weight in kilograms","15735963"
"China","2017","Flat rolled iron or non-alloy steel, width <600mm, clad","Export","11691257","4469652","Weight in kilograms","4469652"
"China","2017","Flat rolled iron or non-alloy steel, width <600mm, clad","Re-Import","122","214","Weight in kilograms","214"
"China","2017","Hot rolled bar/rod grooved iron or non-alloy steel in irregular coils","Import","630903","","Weight in kilograms","456300.802628934"
"China","2017","Hot rolled bar/rod grooved iron or non-alloy steel in irregular coils","Export","9753625","15611460","Weight in kilograms","15611460"
"China","2017","Hot rolled bar/rod grooved iron or non-alloy steel in irregular coils","Re-Import","53215","180050","Weight in kilograms","180050"
"China","2017","Hot rolled bar/rod, irregular coils,free cutting stee","Import","18441934","23590447","Weight in kilograms","23590447"
"China","2017","Hot rolled bar/rod, irregular coils,free cutting stee","Export","885331","1226348.16297702","Weight in kilograms","1226348.16297702"
"China","2017","Hot rolled bar/rod, iron or non-alloy steel, coiled width <14mm, C<.25%","Import","161755836","197393596","Weight in kilograms","197393596"
"China","2017","Hot rolled bar/rod, iron or non-alloy steel, coiled width <14mm, C<.25%","Export","11772314","18324266.6876772","Weight in kilograms","18324266.6876772"
"China","2017","Hot rolled bar/rod, iron or non-alloy steel, coiled width <14mm, C<.25%","Re-Import","18346","50810","Weight in kilograms","50810"
"China","2017","Hot rolled bar/rod, iron or non-alloy steel, coiled, C<.25%, nes","Import","46247573","51916894","Weight in kilograms","51916894"
"China","2017","Hot rolled bar/rod, iron or non-alloy steel, coiled, C<.25%, nes","Export","1211318","1908751","Weight in kilograms","1908751"
"China","2017","Bar/rod, iron or non-alloy steel, forged","Import","1456526","1452491","Weight in kilograms","1452491"
"China","2017","Bar/rod, iron or non-alloy steel, forged","Export","25964148","34659313.0981466","Weight in kilograms","34659313.0981466"
"China","2017","Bar/rod, iron or non-alloy steel, forged","Re-Import","209777","284396","Weight in kilograms","284396"
"China","2017","Bar/rod, iron or non-alloy steel, indented or twisted, nes","Import","14499511","24160966","Weight in kilograms","24160966"
"China","2017","Bar/rod, iron or non-alloy steel, indented or twisted, nes","Export","106960667","157281161","Weight in kilograms","157281161"
"China","2017","Bar/rod, iron or non-alloy steel, indented or twisted, nes","Re-Import","9269605","18056780","Weight in kilograms","18056780"
"China","2017","Bar/rod, iron or non-alloy steel, of free cutting steel, nes","Import","3415778","1981717","Weight in kilograms","1981717"
"China","2017","Bar/rod, iron or non-alloy steel, of free cutting steel, nes","Export","1130315","1374098","Weight in kilograms","1374098"
"China","2017","Bar/rod, iron or non-alloy steel, hot formed <0.25%C, nes","Import","69097182","77062864","Weight in kilograms","77062864"
"China","2017","Bar/rod, iron or non-alloy steel, hot formed <0.25%C, nes","Export","9896178","13341242","Weight in kilograms","13341242"
"China","2017","Bar/rod, iron or non-alloy steel, hot formed <0.25%C, nes","Re-Import","479391","615933","Weight in kilograms","615933"
"China","2017","Bar/rod, cold formed/finished free cutting steel","Import","64971283","47633770","Weight in kilograms","47633770"
"China","2017","Bar/rod, cold formed/finished free cutting steel","Export","490024","549466","Weight in kilograms","549466"
"China","2017","Bar/rod, cold formed/finished free cutting steel","Re-Import","7","7","Weight in kilograms","7"
"China","2017","Bar/rod, iron or non-alloy steel, cold formed/finished, <0.25%C","Import","27787137","18636343","Weight in kilograms","18636343"
"China","2017","Bar/rod, iron or non-alloy steel, cold formed/finished, <0.25%C","Export","2392591","3496425","Weight in kilograms","3496425"
"China","2017","Bar/rod, iron or non-alloy steel, cold formed/finished, <0.25%C","Re-Import","4084","3424","Weight in kilograms","3424"
"China","2017","Bar/rod, iron or non-alloy steel, nes","Import","14045383","7337276","Weight in kilograms","7337276"
"China","2017","Bar/rod, iron or non-alloy steel, nes","Export","3358054","5504964.11465299","Weight in kilograms","5504964.11465299"
"China","2017","Bar/rod, iron or non-alloy steel, nes","Re-Import","69959","125226","Weight in kilograms","125226"
"China","2017","Sections, U/I/H, iron or non-alloy steel, nfw than hot formed <80mm","Import","9426242","7778998","Weight in kilograms","7778998"
"China","2017","Sections, U/I/H, iron or non-alloy steel, nfw than hot formed <80mm","Export","25380692","37432109","Weight in kilograms","37432109"
"China","2017","Sections, U/I/H, iron or non-alloy steel, nfw than hot formed <80mm","Re-Import","159903","245380","Weight in kilograms","245380"
"China","2017","Sections, L, iron or non-alloy steel, nfw hot-roll/drawn/extruded < 80m","Import","3427304","4172489","Weight in kilograms","4172489"
"China","2017","Sections, L, iron or non-alloy steel, nfw hot-roll/drawn/extruded < 80m","Export","110807584","183212685","Weight in kilograms","183212685"
"China","2017","Sections, L, iron or non-alloy steel, nfw hot-roll/drawn/extruded < 80m","Re-Import","938638","1255580","Weight in kilograms","1255580"
"China","2017","Sections, T, iron or non-alloy steel, nfw hot-roll/drawn/extruded < 80m","Import","503304","136484","Weight in kilograms","136484"
"China","2017","Sections, T, iron or non-alloy steel, nfw hot-roll/drawn/extruded < 80m","Export","763207","488717","Weight in kilograms","488717"
"China","2017","Sections, U, iron or non-alloy steel, nfw hot-roll/drawn/extruded > 80m","Import","8750108","9974510","Weight in kilograms","9974510"
"China","2017","Sections, U, iron or non-alloy steel, nfw hot-roll/drawn/extruded > 80m","Export","119939705","220006957","Weight in kilograms","220006957"
"China","2017","Sections, U, iron or non-alloy steel, nfw hot-roll/drawn/extruded > 80m","Re-Import","772337","1097944","Weight in kilograms","1097944"
"China","2017","Sections, I, iron or non-alloy steel, nfw hot-roll/drawn/extruded > 80m","Import","19128450","27347308","Weight in kilograms","27347308"
"China","2017","Sections, I, iron or non-alloy steel, nfw hot-roll/drawn/extruded > 80m","Export","32631679","","Weight in kilograms","50212108.4087328"
"China","2017","Sections, I, iron or non-alloy steel, nfw hot-roll/drawn/extruded > 80m","Re-Import","4991108","7947149","Weight in kilograms","7947149"
"China","2017","Sections, H, iron or non-alloy steel, nfw hot-roll/drawn/extruded > 80m","Import","28469842","39429079","Weight in kilograms","39429079"
"China","2017","Sections, H, iron or non-alloy steel, nfw hot-roll/drawn/extruded > 80m","Export","97177888","174016549","Weight in kilograms","174016549"
"China","2017","Sections, H, iron or non-alloy steel, nfw hot-roll/drawn/extruded > 80m","Re-Import","1459786","2209894","Weight in kilograms","2209894"
"China","2017","Sections,L/T,iron or non-alloy steel, nfw hot-roll/drawn/extruded > 80m","Import","39623524","57928835","Weight in kilograms","57928835"
"China","2017","Sections,L/T,iron or non-alloy steel, nfw hot-roll/drawn/extruded > 80m","Export","26490113","45847875.0375163","Weight in kilograms","45847875.0375163"
"China","2017","Sections,L/T,iron or non-alloy steel, nfw hot-roll/drawn/extruded > 80m","Re-Import","1644863","2327646","Weight in kilograms","2327646"
"China","2017","Sections, nes, iron or non-alloy steel, nfw hot-roll/drawn/extruded","Import","12109997","8556669","Weight in kilograms","8556669"
"China","2017","Sections, nes, iron or non-alloy steel, nfw hot-roll/drawn/extruded","Export","29751508","35492192","Weight in kilograms","35492192"
"China","2017","Sections, nes, iron or non-alloy steel, nfw hot-roll/drawn/extruded","Re-Import","59651","91673","Weight in kilograms","91673"
"China","2017","Sections, nes, iron or non-alloy steel, nfw than cold formed/finished","Import","5260733","2195310.46226841","Weight in kilograms","2195310.46226841"
"China","2017","Sections, nes, iron or non-alloy steel, nfw than cold formed/finished","Export","29022873","37219308","Weight in kilograms","37219308"
"China","2017","Sections, nes, iron or non-alloy steel, nfw than cold formed/finished","Re-Import","130186","200661","Weight in kilograms","200661"
"China","2017","Angles/shapes/sections, iron or non-alloy steel, nes","Import","2069942","2146752","Weight in kilograms","2146752"
"China","2017","Angles/shapes/sections, iron or non-alloy steel, nes","Export","129432159","147991390","Weight in kilograms","147991390"
"China","2017","Angles/shapes/sections, iron or non-alloy steel, nes","Re-Import","39966","46124","Weight in kilograms","46124"
"China","2017","Wire, iron or non-alloy steel, not plated or coated, <0.25%C","Import","66256212","","Weight in kilograms","34307391.9572842"
"China","2017","Wire, iron or non-alloy steel, not plated or coated, <0.25%C","Export","223948036","299194102.711964","Weight in kilograms","299194102.711964"
"China","2017","Wire, iron or non-alloy steel, not plated or coated, <0.25%C","Re-Import","188729","141357","Weight in kilograms","141357"
"China","2017","Wire, iron or non-alloy steel, plated or coated with zinc <0.25%C","Import","11595172","5144508.32588007","Weight in kilograms","5144508.32588007"
"China","2017","Wire, iron or non-alloy steel, plated or coated with zinc <0.25%C","Export","803631137","967602687.020192","Weight in kilograms","967602687.020192"
"China","2017","Wire, iron or non-alloy steel, plated or coated with zinc <0.25%C","Re-Import","58507","58227","Weight in kilograms","58227"
"China","2017","Wire, iron or non-alloy steel, <0.25% carbon, nes","Import","9129776","2099849.35012819","Weight in kilograms","2099849.35012819"
"China","2017","Wire, iron or non-alloy steel, <0.25% carbon, nes","Export","46146178","42602869.9534905","Weight in kilograms","42602869.9534905"
"China","2017","Wire, iron or non-alloy steel, <0.25% carbon, nes","Re-Import","683","27","Weight in kilograms","27"
"China","2017","Wire, iron or non-alloy steel, of base metal plated/coated nes, >0.6%C","Import","44336738","20903429.3265908","Weight in kilograms","20903429.3265908"
"China","2017","Wire, iron or non-alloy steel, of base metal plated/coated nes, >0.6%C","Export","309202853","261082335.650574","Weight in kilograms","261082335.650574"
"China","2017","Wire, iron or non-alloy steel, of base metal plated/coated nes, >0.6%C","Re-Import","445084","82184.1763579341","Weight in kilograms","82184.1763579341"
"China","2017","Ingots and other primary forms, stainless steel","Import","8465212","3548188.09574674","Weight in kilograms","3548188.09574674"
"China","2017","Ingots and other primary forms, stainless steel","Export","18685","1555.40869004087","Weight in kilograms","1555.40869004087"
"China","2017","Ingots and other primary forms, stainless steel","Re-Import","3759","7","Weight in kilograms","7"
"China","2017","Semi-finished products, stainless steel","Import","394661361","235624066.239777","Weight in kilograms","235624066.239777"
"China","2017","Semi-finished products, stainless steel","Export","160739","35348","Weight in kilograms","35348"
"China","2017","Semi-finished products, stainless steel","Re-Import","56410","487","Weight in kilograms","487"
"China","2017","Hot rolled stainless steel coil, w >600mm, t >10mm","Import","14130813","8809703","Weight in kilograms","8809703"
"China","2017","Hot rolled stainless steel coil, w >600mm, t >10mm","Export","51119551","25994715","Weight in kilograms","25994715"
"China","2017","Hot rolled stainless steel coil, w >600mm, t 4.75-10m","Import","292127838","128569165","Weight in kilograms","128569165"
"China","2017","Hot rolled stainless steel coil, w >600mm, t 4.75-10m","Export","819854941","449743240","Weight in kilograms","449743240"
"China","2017","Hot rolled stainless steel coil, w >600mm, t 4.75-10m","Re-Import","452682","170480","Weight in kilograms","170480"
"China","2017","Hot rolled stainless steel coil, w >600mm, t 3-4.75mm","Import","322850690","211198802","Weight in kilograms","211198802"
"China","2017","Hot rolled stainless steel coil, w >600mm, t 3-4.75mm","Export","1742890616","1038258660","Weight in kilograms","1038258660"
"China","2017","Hot rolled stainless steel coil, w >600mm, t 3-4.75mm","Re-Import","85921","34300","Weight in kilograms","34300"
"China","2017","Hot rolled stainless steel coil, w >600mm, t <3mm","Import","147011142","84514248","Weight in kilograms","84514248"
"China","2017","Hot rolled stainless steel coil, w >600mm, t <3mm","Export","370534032","201388254","Weight in kilograms","201388254"
"China","2017","Hot rolled stainless steel coil, w >600mm, t <3mm","Re-Import","11788","4715","Weight in kilograms","4715"
"China","2017","Hot rolled stainless steel flat, w >600mm, t >10mm","Import","81475163","18925604","Weight in kilograms","18925604"
"China","2017","Hot rolled stainless steel flat, w >600mm, t >10mm","Export","89108796","37973174","Weight in kilograms","37973174"
"China","2017","Hot rolled stainless steel flat, w >600mm, t >10mm","Re-Import","174933","98972","Weight in kilograms","98972"
"China","2017","Hot rolled stainless steel flat, w >600mm, t 4.75-10m","Import","49614045","9627485","Weight in kilograms","9627485"
"China","2017","Hot rolled stainless steel flat, w >600mm, t 4.75-10m","Export","85273328","39917533","Weight in kilograms","39917533"
"China","2017","Hot rolled stainless steel flat, w >600mm, t 4.75-10m","Re-Import","482788","155342","Weight in kilograms","155342"
"China","2017","Hot rolled stainless steel flat, w >600mm, t 3-4.75mm","Import","5206081","1427000","Weight in kilograms","1427000"
"China","2017","Hot rolled stainless steel flat, w >600mm, t 3-4.75mm","Export","31433784","16944957","Weight in kilograms","16944957"
"China","2017","Hot rolled stainless steel flat, w >600mm, t 3-4.75mm","Re-Import","690592","241400","Weight in kilograms","241400"
